100
P 0 0.010
B 11 39 1
B 11 41 2
B 11 54 1
B 11 58 1
B 11 68 1
B 11 73 1
B 11 87 1
B 11 97 1
P 12 0.010
B 12 6 1
B 12 11 1
B 12 12 1
B 12 14 3
B 12 19 2
B 12 21 1
B 12 22 1
B 12 26 2
B 12 34 1
B 12 36 1
B 12 41 1
B 12 49 1
B 12 54 2
B 12 60 1
B 12 70 1
B 12 78 1
B 12 91 1
P 13 0.010
B 13 3 1
B 13 9 1
B 13 17 1
B 13 19 1
B 13 23 2
B 13 25 2
B 13 26 1
B 13 28 3
B 13 29 3
B 13 30 1
B 13 31 1
B 13 32 1
B 13 37 1
B 13 39 1
B 13 40 2
B 13 47 1
B 13 59 2
B 13 63 1
B 13 69 2
B 13 76 1
B 13 77 1
B 13 78 3
B 13 80 1
B 13 94 1
B 13 95 1
P 14 0.010
B 14 2 1
B 14 10 1
B 14 19 2
B 14 21 1
B 14 23 1
B 14 24 1
B 14 26 1
B 14 29 2
B 14 30 1
B 14 36 1
B 14 38 1
B 14 39 1
B 14 41 2
B 14 52 1
B 14 70 1
B 14 73 1
B 14 74 1
B 14 76 1
B 14 84 1
B 14 94 1
B 14 95 2
B 14 97 1
B 14 98 1
P 15 0.010
B 15 3 2
B 15 6 1
B 15 8 1
B 15 12 1
B 15 14 1
B 15 19 1
B 15 21 1
B 15 22 2
B 15 23 1
B 15 24 1
B 15 26 1
B 15 28 1
B 15 29 2
B 15 31 5
B 15 35 1
B 15 36 1
B 15 39 2
B 15 41 2
B 15 42 1
B 15 49 1
B 15 53 1
B 15 54 1
B 15 78 1
B 15 86 1
B 15 88 1
B 15 91 1
B 15 98 1
P 16 0.010
B 16 6 1
B 16 8 1
B 16 11 1
B 16 14 4
B 16 16 1
B 16 21 2
B 16 26 2
B 16 29 2
B 16 36 2
B 16 38 1
B 16 41 2
B 16 42 1
B 16 44 2
B 16 59 1
B 16 60 2
B 16 65 1
B 16 80 1
B 16 81 1
B 16 93 1
P 17 0.010
B 17 6 1
B 17 11 1
B 17 14 2
B 17 21 2
B 17 22 1
B 17 23 1
B 17 24 3
B 17 26 2
B 17 30 1
B 17 31 1
B 17 32 2
B 17 34 1
B 17 54 2
B 17 56 1
B 17 60 3
B 17 70 1
B 17 77 1
B 17 78 1
P 18 0.010
B 18 1 1
B 18 3 1
B 18 6 3
B 18 11 2
B 18 14 2
B 18 15 1
B 18 16 1
B 18 19 3
B 18 22 1
B 18 23 1
B 18 24 1
B 18 25 1
B 18 26 1
B 18 28 1
B 18 31 1
B 18 35 2
B 18 36 1
B 18 40 1
B 18 41 1
B 18 42 1
B 18 46 1
B 18 47 1
B 18 48 1
B 18 56 1
B 18 57 1
B 18 68 1
B 18 81 1
B 18 84 1
B 18 86 1
B 18 90 1
B 18 94 1
B 18 95 1
B 18 100 1
P 19 0.010
B 19 2 2
B 19 3 1
B 19 6 2
B 19 14 2
B 19 15 1
B 19 21 1
B 19 22 2
B 19 23 1
B 19 24 1
B 19 26 1
B 19 29 1
B 19 30 2
B 19 34 1
B 19 35 1
B 19 39 1
B 19 45 1
B 19 58 1
B 19 69 2
B 19 75 1
B 19 76 1
B 19 95 1
B 19 100 1
P 20 0.010
B 20 2 1
B 20 9 1
B 20 14 1
B 20 21 1
B 20 23 1
B 20 26 1
B 20 29 2
B 20 34 1
B 20 36 1
B 20 39 2
B 20 40 1
B 20 41 2
B 20 44 1
B 20 45 1
B 20 56 1
B 20 60 1
B 20 64 1
B 20 70 1
B 20 80 1
B 20 81 1
B 20 95 1
P 21 0.010
B 21 0 1
B 21 3 2
B 21 8 1
B 21 14 1
B 21 21 2
B 21 23 1
B 21 24 1
B 21 30 1
B 21 31 2
B 21 40 1
B 21 41 1
B 21 54 2
B 21 56 1
B 21 57 1
B 21 60 2
B 21 66 1
B 21 72 1
B 21 75 1
B 21 77 1
B 21 81 1
B 21 97 2
B 21 100 1
P 22 0.010
B 22 2 1
B 22 3 1
B 22 7 1
B 22 8 1
B 22 11 1
B 22 14 1
B 22 19 1
B 22 23 1
B 22 25 1
B 22 32 2
B 22 34 1
B 22 37 1
B 22 38 1
B 22 39 1
B 22 46 1
B 22 47 1
B 22 48 1
B 22 53 1
B 22 54 1
B 22 56 1
B 22 76 1
B 22 77 1
B 22 81 1
B 22 87 1
B 22 94 1
B 22 95 1
B 22 96 1
B 22 100 1
P 23 0.010
B 23 6 1
B 23 14 1
B 23 21 1
B 23 22 2
B 23 23 1
B 23 26 1
B 23 28 1
B 23 29 1
B 23 30 1
B 23 38 1
B 23 42 1
B 23 59 1
B 23 76 1
B 23 83 1
B 23 90 1
B 23 97 2
B 23 100 2
P 24 0.010
B 24 12 1
B 24 13 1
B 24 16 1
B 24 19 1
B 24 21 1
B 24 22 3
B 24 23 3
B 24 28 1
B 24 30 1
B 24 33 1
B 24 35 1
B 24 36 1
B 24 41 1
B 24 44 1
B 24 59 2
B 24 64 1
B 24 65 1
B 24 67 1
B 24 70 1
B 24 73 1
B 24 77 1
B 24 79 2
B 24 90 1
B 24 94 1
P 25 0.010
B 25 3 2
B 25 6 1
B 25 11 1
B 25 14 2
B 25 19 1
B 25 21 1
B 25 28 1
B 25 36 1
B 25 38 1
B 25 40 1
B 25 41 1
B 25 44 1
B 25 56 1
B 25 59 1
B 25 60 1
B 25 80 1
B 25 81 1
B 25 84 2
B 25 90 1
P 26 0.010
B 26 1 1
B 26 6 3
B 26 14 2
B 26 15 1
B 26 19 1
B 26 21 1
B 26 22 1
B 26 23 1
B 26 26 2
B 26 28 1
B 26 30 1
B 26 31 1
B 26 34 1
B 26 37 1
B 26 39 1
B 26 40 1
B 26 42 1
B 26 47 2
B 26 51 1
B 26 54 1
B 26 56 1
B 26 75 1
B 26 76 1
B 26 97 1
B 26 99 1
P 27 0.010
B 27 2 1
B 27 3 2
B 27 12 1
B 27 14 1
B 27 22 1
B 27 26 1
B 27 28 1
B 27 31 2
B 27 33 1
B 27 35 1
B 27 36 1
B 27 37 1
B 27 39 1
B 27 41 1
B 27 44 1
B 27 46 1
B 27 47 1
B 27 55 1
B 27 56 2
B 27 63 1
B 27 69 1
B 27 74 1
B 27 79 1
B 27 83 1
B 27 91 1
B 27 93 1
B 27 94 1
B 27 97 1
B 27 98 1
P 28 0.010
B 28 6 2
B 28 12 2
B 28 14 3
B 28 21 1
B 28 22 2
B 28 23 2
B 28 25 1
B 28 26 2
B 28 29 1
B 28 32 1
B 28 40 1
B 28 54 3
B 28 59 1
B 28 60 1
B 28 69 1
B 28 80 1
B 28 84 2
B 28 85 1
B 28 99 1
P 29 0.010
B 29 2 2
B 29 6 1
B 29 11 1
B 29 12 1
B 29 14 3
B 29 19 1
B 29 21 1
B 29 22 2
B 29 23 1
B 29 24 1
B 29 26 1
B 29 28 1
B 29 34 1
B 29 37 1
B 29 38 2
B 29 39 1
B 29 41 1
B 29 78 1
B 29 80 1
B 29 90 1
B 29 97 1
B 29 98 1
B 29 99 1
B 29 100 3
P 30 0.010
B 30 2 1
B 30 3 3
B 30 9 1
B 30 19 1
B 30 22 1
B 30 37 1
B 30 38 1
B 30 40 2
B 30 55 1
B 30 64 1
B 30 66 1
B 30 67 1
B 30 69 1
B 30 70 1
B 30 97 2
B 30 100 1
P 31 0.010
B 31 1 1
B 31 3 1
B 31 9 1
B 31 11 1
B 31 12 1
B 31 14 3
B 31 28 1
B 31 35 1
B 31 36 1
B 31 37 2
B 31 39 1
B 31 40 1
B 31 53 1
B 31 59 1
B 31 60 1
B 31 88 1
B 31 89 1
B 31 94 2
B 31 97 1
B 31 100 1
P 32 0.010
B 32 0 2
B 32 11 2
B 32 14 1
B 32 19 2
B 32 21 1
B 32 23 1
B 32 33 1
B 32 35 2
B 32 36 1
B 32 44 1
B 32 55 1
B 32 64 1
B 32 77 1
B 32 78 1
B 32 81 1
B 32 86 1
B 32 97 1
B 32 100 2
P 33 0.010
B 33 1 1
B 33 6 2
B 33 11 1
B 33 14 2
B 33 21 1
B 33 22 1
B 33 24 1
B 33 37 1
B 33 39 1
B 33 46 1
B 33 49 1
B 33 54 2
B 33 59 1
B 33 68 1
B 33 70 1
B 33 79 1
B 33 95 1
P 34 0.010
B 34 2 1
B 34 6 2
B 34 12 1
B 34 13 1
B 34 14 1
B 34 22 1
B 34 23 2
B 34 25 2
B 34 26 1
B 34 33 1
B 34 35 1
B 34 36 2
B 34 37 2
B 34 38 1
B 34 39 1
B 34 40 1
B 34 53 1
B 34 54 1
B 34 56 1
B 34 60 1
B 34 76 1
B 34 94 1
P 35 0.010
B 35 3 1
B 35 6 2
B 35 11 1
B 35 12 1
B 35 14 3
B 35 17 1
B 35 18 1
B 35 19 1
B 35 21 3
B 35 23 1
B 35 25 1
B 35 30 1
B 35 32 1
B 35 35 1
B 35 39 2
B 35 54 1
B 35 59 3
B 35 73 1
B 35 84 1
B 35 87 1
B 35 99 1
B 35 100 1
P 36 0.010
B 36 6 1
B 36 11 1
B 36 14 1
B 36 16 1
B 36 19 1
B 36 26 1
B 36 34 1
B 36 36 1
B 36 38 2
B 36 39 1
B 36 40 1
B 36 41 1
B 36 44 1
B 36 46 1
B 36 47 1
B 36 59 1
B 36 68 1
B 36 69 2
B 36 70 1
B 36 74 1
B 36 87 1
B 36 98 1
P 37 0.010
B 37 2 1
B 37 3 2
B 37 6 1
B 37 12 1
B 37 14 1
B 37 23 1
B 37 24 1
B 37 31 1
B 37 32 3
B 37 34 1
B 37 37 1
B 37 39 1
B 37 40 1
B 37 64 1
B 37 77 1
B 37 80 1
B 37 86 1
B 37 95 1
B 37 98 1
B 37 99 1
B 37 100 1
P 38 0.010
B 38 6 1
B 38 11 1
B 38 14 1
B 38 19 2
B 38 24 1
B 38 31 1
B 38 32 1
B 38 34 1
B 38 40 2
B 38 57 1
B 38 58 1
B 38 67 1
B 38 79 1
P 39 0.010
B 39 2 1
B 39 3 1
B 39 14 1
B 39 19 1
B 39 21 1
B 39 23 1
B 39 30 2
B 39 36 2
B 39 37 1
B 39 39 1
B 39 41 3
B 39 46 1
B 39 48 1
B 39 53 1
B 39 60 1
B 39 66 1
B 39 70 1
B 39 73 2
B 39 95 1
B 39 99 1
P 40 0.010
B 40 0 2
B 40 2 1
B 40 3 1
B 40 6 2
B 40 14 1
B 40 22 1
B 40 24 1
B 40 26 1
B 40 37 1
B 40 40 1
B 40 44 1
B 40 54 2
B 40 59 1
B 40 60 1
B 40 81 1
B 40 94 1
P 41 0.010
B 41 3 2
B 41 6 2
B 41 22 1
B 41 29 1
B 41 34 1
B 41 37 1
B 41 39 1
B 41 44 1
B 41 54 1
B 41 59 1
B 41 68 1
B 41 71 1
B 41 73 1
B 41 78 1
B 41 87 1
B 41 94 1
B 41 97 2
P 42 0.010
B 42 2 1
B 42 3 1
B 42 21 1
B 42 22 1
B 42 29 1
B 42 32 1
B 42 37 4
B 42 38 2
B 42 39 1
B 42 40 1
B 42 41 2
B 42 59 1
B 42 60 1
B 42 64 1
B 42 68 1
B 42 87 1
B 42 93 1
B 42 94 1
B 42 97 1
B 42 100 1
P 43 0.010
B 43 2 1
B 43 8 1
B 43 14 2
B 43 19 1
B 43 21 1
B 43 32 1
B 43 33 1
B 43 39 2
B 43 41 1
B 43 56 1
B 43 59 2
B 43 75 1
B 43 76 1
B 43 80 1
B 43 94 1
B 43 99 1
P 44 0.010
B 44 2 1
B 44 3 1
B 44 8 1
B 44 19 1
B 44 21 1
B 44 22 2
B 44 23 2
B 44 24 2
B 44 36 1
B 44 40 1
B 44 42 1
B 44 56 1
B 44 59 1
B 44 60 1
B 44 69 1
B 44 71 1
B 44 97 1
P 45 0.010
B 45 1 1
B 45 3 2
B 45 6 1
B 45 8 1
B 45 21 1
B 45 23 1
B 45 31 1
B 45 34 3
B 45 38 1
B 45 40 1
B 45 41 1
B 45 42 1
B 45 49 1
B 45 73 1
B 45 80 1
B 45 91 1
B 45 95 1
B 45 97 1
B 45 100 1
P 46 0.010
B 46 2 1
B 46 6 2
B 46 19 3
B 46 22 1
B 46 23 2
B 46 34 1
B 46 36 1
B 46 41 1
B 46 42 1
B 46 50 1
B 46 54 1
B 46 56 1
B 46 76 1
B 46 91 1
B 46 97 1
P 47 0.010
B 47 22 1
B 47 33 1
B 47 39 1
B 47 44 1
B 47 47 1
B 47 54 2
B 47 59 1
B 47 70 1
B 47 82 1
B 47 91 1
B 47 97 2
P 48 0.010
B 48 6 1
B 48 12 1
B 48 19 2
B 48 24 1
B 48 26 1
B 48 29 1
B 48 31 1
B 48 33 1
B 48 34 1
B 48 41 1
B 48 44 1
B 48 49 1
B 48 60 3
B 48 68 1
B 48 71 1
B 48 76 1
B 48 79 1
B 48 99 1
P 49 0.010
B 49 6 2
B 49 7 1
B 49 14 1
B 49 19 3
B 49 22 1
B 49 23 1
B 49 24 2
B 49 25 1
B 49 26 1
B 49 30 2
B 49 31 2
B 49 39 1
B 49 54 2
B 49 56 1
B 49 58 1
B 49 59 1
B 49 69 1
B 49 75 1
B 49 87 1
B 49 92 1
B 49 99 1
P 50 0.010
B 50 0 1
B 50 6 1
B 50 14 1
B 50 19 1
B 50 25 1
B 50 27 1
B 50 28 1
B 50 33 1
B 50 34 1
B 50 35 1
B 50 41 1
B 50 44 1
B 50 46 1
B 50 47 1
B 50 54 1
B 50 68 1
B 50 70 1
B 50 76 1
B 50 82 1
B 50 83 1
B 50 86 1
B 50 100 1
P 51 0.010
B 51 6 1
B 51 21 2
B 51 22 1
B 51 23 3
B 51 30 1
B 51 36 2
B 51 47 1
B 51 57 1
B 51 59 2
B 51 60 2
B 51 66 1
B 51 78 1
B 51 82 1
B 51 95 1
B 51 100 1
P 52 0.010
B 52 3 1
B 52 6 1
B 52 12 1
B 52 14 1
B 52 23 1
B 52 31 2
B 52 34 1
B 52 35 1
B 52 36 1
B 52 39 1
B 52 40 1
B 52 41 1
B 52 54 2
B 52 69 1
B 52 71 1
B 52 78 2
B 52 87 1
B 52 97 1
B 52 100 1
P 53 0.010
B 53 3 1
B 53 14 1
B 53 22 1
B 53 24 1
B 53 28 1
B 53 30 1
B 53 31 2
B 53 33 1
B 53 34 1
B 53 54 1
B 53 59 1
B 53 60 1
B 53 64 1
B 53 80 1
P 54 0.010
B 54 6 1
B 54 23 1
B 54 28 1
B 54 32 1
B 54 36 1
B 54 41 1
B 54 59 5
B 54 79 2
B 54 80 1
B 54 100 1
P 55 0.010
B 55 3 1
B 55 6 1
B 55 19 3
B 55 21 1
B 55 22 1
B 55 30 1
B 55 60 3
B 55 69 1
B 55 77 1
B 55 78 1
B 55 97 1
B 55 100 1
P 56 0.010
B 56 1 1
B 56 14 1
B 56 19 1
B 56 21 3
B 56 30 1
B 56 36 1
B 56 38 1
B 56 50 1
B 56 60 1
B 56 70 1
B 56 73 1
B 56 92 1
B 56 95 2
B 56 98 2
B 56 99 1
P 57 0.010
B 57 3 1
B 57 6 1
B 57 12 1
B 57 14 1
B 57 19 2
B 57 21 1
B 57 23 1
B 57 38 1
B 57 39 1
B 57 54 1
B 57 58 1
B 57 73 1
B 57 83 1
B 57 91 1
P 58 0.010
B 58 0 1
B 58 2 1
B 58 3 1
B 58 6 2
B 58 12 1
B 58 14 1
B 58 17 1
B 58 24 1
B 58 26 1
B 58 29 1
B 58 30 1
B 58 35 1
B 58 37 1
B 58 46 1
B 58 48 1
B 58 54 2
B 58 56 1
B 58 57 1
B 58 59 2
B 58 60 2
B 58 63 1
B 58 76 1
B 58 79 1
B 58 97 1
B 58 99 1
B 58 100 1
P 59 0.010
B 59 2 3
B 59 6 1
B 59 22 1
B 59 23 1
B 59 24 1
B 59 29 1
B 59 31 1
B 59 34 1
B 59 38 1
B 59 40 1
B 59 41 1
B 59 42 1
B 59 44 1
B 59 54 1
B 59 59 1
B 59 77 1
B 59 99 1
P 60 0.010
B 60 11 1
B 60 12 2
B 60 14 1
B 60 24 1
B 60 30 1
B 60 33 1
B 60 38 1
B 60 54 2
B 60 59 1
B 60 60 1
B 60 65 1
B 60 70 1
B 60 98 1
P 61 0.010
B 61 6 1
B 61 19 2
B 61 21 1
B 61 24 2
B 61 25 1
B 61 35 2
B 61 51 1
B 61 73 1
B 61 80 1
B 61 93 1
B 61 97 1
B 61 100 1
P 62 0.010
B 62 2 1
B 62 3 1
B 62 12 1
B 62 21 1
B 62 22 4
B 62 28 1
B 62 29 1
B 62 31 1
B 62 39 1
B 62 41 1
B 62 47 1
B 62 48 1
B 62 59 3
B 62 69 1
B 62 72 1
B 62 83 1
B 62 96 1
P 63 0.010
B 63 12 1
B 63 21 1
B 63 22 1
B 63 23 1
B 63 26 1
B 63 28 2
B 63 29 1
B 63 36 1
B 63 39 1
B 63 40 1
B 63 65 1
B 63 69 1
B 63 70 1
B 63 80 1
B 63 99 1
P 64 0.010
B 64 3 1
B 64 6 1
B 64 16 2
B 64 19 3
B 64 22 2
B 64 23 1
B 64 26 1
B 64 35 1
B 64 41 1
B 64 42 1
B 64 58 1
B 64 60 2
B 64 72 1
B 64 74 1
B 64 75 1
P 65 0.010
B 65 6 1
B 65 21 1
B 65 22 1
B 65 25 1
B 65 33 1
B 65 41 1
B 65 54 1
B 65 76 1
B 65 80 1
B 65 96 1
P 66 0.010
B 66 2 1
B 66 3 1
B 66 12 1
B 66 22 2
B 66 25 1
B 66 34 1
B 66 35 1
B 66 39 1
B 66 43 1
B 66 44 1
B 66 46 1
B 66 54 1
B 66 56 1
B 66 59 1
B 66 68 1
B 66 70 1
B 66 80 1
B 66 81 1
P 67 0.010
B 67 1 1
B 67 3 2
B 67 6 1
B 67 14 1
B 67 19 1
B 67 21 2
B 67 23 1
B 67 25 1
B 67 26 1
B 67 27 1
B 67 40 1
B 67 43 1
B 67 44 1
B 67 56 1
B 67 58 1
B 67 74 1
B 67 76 1
B 67 82 1
P 68 0.010
B 68 3 1
B 68 6 1
B 68 9 1
B 68 12 1
B 68 14 1
B 68 24 1
B 68 31 1
B 68 33 1
B 68 34 1
B 68 39 1
B 68 40 2
B 68 56 1
B 68 59 2
B 68 80 1
B 68 99 1
B 68 100 1
P 69 0.010
B 69 2 1
B 69 3 2
B 69 6 2
B 69 12 1
B 69 14 4
B 69 19 1
B 69 21 2
B 69 24 2
B 69 25 1
B 69 26 1
B 69 36 1
B 69 40 1
B 69 46 1
B 69 59 1
B 69 67 1
B 69 75 1
B 69 99 1
P 70 0.010
B 70 6 1
B 70 22 1
B 70 26 1
B 70 30 1
B 70 31 1
B 70 39 1
B 70 40 1
B 70 41 1
B 70 53 1
B 70 59 1
B 70 64 1
B 70 70 1
B 70 74 1
P 71 0.010
B 71 3 2
B 71 6 1
B 71 8 1
B 71 12 1
B 71 20 1
B 71 22 1
B 71 28 1
B 71 29 1
B 71 31 1
B 71 36 1
B 71 37 1
B 71 54 2
B 71 69 1
B 71 76 1
B 71 78 1
B 71 81 1
B 71 94 1
B 71 99 1
P 72 0.010
B 72 11 1
B 72 14 1
B 72 17 1
B 72 21 2
B 72 23 1
B 72 25 1
B 72 31 1
B 72 32 1
B 72 34 1
B 72 39 1
B 72 40 1
B 72 47 1
B 72 60 1
B 72 87 1
P 73 0.010
B 73 12 1
B 73 21 2
B 73 23 2
B 73 25 1
B 73 26 1
B 73 36 1
B 73 59 2
B 73 60 1
B 73 64 1
B 73 78 1
B 73 84 1
B 73 99 1
P 74 0.010
B 74 6 2
B 74 14 2
B 74 19 1
B 74 22 1
B 74 31 1
B 74 37 1
B 74 41 2
B 74 56 1
B 74 60 3
B 74 76 1
B 74 95 1
B 74 97 1
B 74 99 2
P 75 0.010
B 75 3 1
B 75 6 1
B 75 14 1
B 75 21 2
B 75 22 2
B 75 23 1
B 75 24 1
B 75 29 1
B 75 31 1
B 75 37 1
B 75 39 1
B 75 40 1
B 75 42 1
B 75 52 1
B 75 55 1
B 75 66 1
B 75 100 1
P 76 0.010
B 76 6 1
B 76 8 1
B 76 24 1
B 76 29 1
B 76 30 1
B 76 33 1
B 76 37 1
B 76 39 1
B 76 54 2
B 76 71 1
B 76 76 1
B 76 81 1
B 76 87 1
B 76 99 1
P 77 0.010
B 77 23 1
B 77 26 1
B 77 40 1
B 77 56 3
B 77 60 1
B 77 71 1
B 77 75 1
B 77 93 1
P 78 0.010
B 78 3 1
B 78 6 1
B 78 12 1
B 78 21 1
B 78 22 1
B 78 23 1
B 78 25 1
B 78 29 2
B 78 32 2
B 78 35 1
B 78 44 1
B 78 53 1
B 78 56 1
B 78 60 2
B 78 69 1
B 78 80 1
B 78 99 1
P 79 0.010
B 79 6 1
B 79 11 1
B 79 22 1
B 79 24 1
B 79 29 1
B 79 31 1
B 79 34 2
B 79 41 1
B 79 44 1
B 79 47 1
B 79 56 1
B 79 76 1
B 79 88 1
B 79 92 1
P 80 0.010
B 80 9 1
B 80 12 1
B 80 13 1
B 80 19 2
B 80 30 1
B 80 38 1
B 80 42 1
B 80 44 1
B 80 46 1
B 80 48 1
B 80 54 1
B 80 64 1
B 80 66 1
B 80 75 1
B 80 81 1
B 80 90 1
B 80 95 1
P 81 0.010
B 81 2 2
B 81 12 1
B 81 24 1
B 81 31 1
B 81 34 1
B 81 46 1
B 81 59 1
B 81 99 1
P 82 0.010
B 82 12 2
B 82 19 2
B 82 21 1
B 82 22 1
B 82 54 1
B 82 70 1
B 82 74 1
B 82 87 1
B 82 90 1
B 82 95 1
B 82 99 1
B 82 100 1
P 83 0.010
B 83 9 1
B 83 14 1
B 83 21 1
B 83 22 1
B 83 31 1
B 83 37 1
B 83 39 1
B 83 54 1
B 83 70 1
B 83 86 1
B 83 88 1
B 83 89 1
B 83 98 1
B 83 99 1
P 84 0.010
B 84 22 1
B 84 30 1
B 84 34 1
B 84 37 1
B 84 39 1
B 84 62 1
B 84 75 1
B 84 77 1
B 84 97 1
B 84 98 1
P 85 0.010
B 85 1 1
B 85 2 1
B 85 19 1
B 85 23 2
B 85 38 1
B 85 56 1
B 85 98 1
B 85 100 1
P 86 0.010
B 86 6 1
B 86 14 1
B 86 16 1
B 86 19 1
B 86 21 1
B 86 23 1
