100
P 0 0.010
B 17 23 1
B 17 24 1
B 17 26 1
B 17 27 2
B 17 29 1
B 17 31 3
B 17 33 1
B 17 38 1
B 17 42 1
B 17 45 4
B 17 61 1
B 17 72 1
P 18 0.010
B 18 2 2
B 18 8 1
B 18 14 1
B 18 15 1
B 18 16 2
B 18 17 1
B 18 21 1
B 18 22 1
B 18 25 3
B 18 26 1
B 18 30 1
B 18 31 1
B 18 32 1
B 18 35 1
B 18 42 1
B 18 44 1
B 18 50 1
P 19 0.010
B 19 14 1
B 19 20 1
B 19 22 1
B 19 23 1
B 19 24 1
B 19 25 1
B 19 32 1
B 19 42 1
B 19 44 1
B 19 49 1
B 19 58 1
B 19 60 2
B 19 63 1
B 19 66 1
B 19 68 1
B 19 70 1
P 20 0.010
B 20 3 1
B 20 8 1
B 20 13 1
B 20 14 1
B 20 15 3
B 20 18 1
B 20 22 1
B 20 27 2
B 20 29 2
B 20 30 1
B 20 31 2
B 20 33 1
B 20 36 1
B 20 42 1
B 20 49 1
B 20 57 1
B 20 66 1
B 20 68 1
P 21 0.010
B 21 1 1
B 21 2 1
B 21 3 1
B 21 13 3
B 21 15 1
B 21 16 1
B 21 20 1
B 21 21 1
B 21 23 2
B 21 27 1
B 21 28 1
B 21 29 2
B 21 37 1
B 21 42 1
B 21 44 1
B 21 45 1
B 21 47 1
B 21 49 1
B 21 52 1
B 21 66 1
B 21 68 1
B 21 71 1
P 22 0.010
B 22 2 1
B 22 8 2
B 22 13 2
B 22 15 2
B 22 18 1
B 22 20 1
B 22 27 1
B 22 28 1
B 22 29 1
B 22 31 1
B 22 34 1
B 22 36 1
B 22 42 2
B 22 43 1
B 22 44 1
B 22 49 1
B 22 56 1
B 22 60 1
B 22 61 2
P 23 0.010
B 23 2 1
B 23 8 1
B 23 14 1
B 23 15 1
B 23 18 1
B 23 21 3
B 23 22 1
B 23 24 1
B 23 28 1
B 23 32 1
B 23 34 1
B 23 42 1
B 23 49 2
B 23 55 1
B 23 59 1
B 23 62 1
B 23 63 1
B 23 65 1
B 23 67 1
P 24 0.010
B 24 8 1
B 24 14 1
B 24 18 1
B 24 26 1
B 24 36 1
B 24 42 1
B 24 53 1
B 24 61 1
B 24 65 1
B 24 66 1
P 25 0.010
B 25 2 3
B 25 13 1
B 25 23 1
B 25 24 1
B 25 32 1
B 25 36 2
B 25 42 2
B 25 43 2
B 25 45 1
B 25 54 1
P 26 0.010
B 26 2 1
B 26 8 1
B 26 13 1
B 26 25 1
B 26 29 1
B 26 33 1
B 26 42 1
B 26 58 1
B 26 60 1
P 27 0.010
B 27 3 2
B 27 13 1
B 27 15 2
B 27 21 1
B 27 26 1
B 27 27 1
B 27 28 1
B 27 32 1
B 27 37 1
B 27 42 1
B 27 50 1
B 27 63 1
P 28 0.010
B 28 5 1
B 28 13 1
B 28 14 1
B 28 17 1
B 28 18 1
B 28 21 1
B 28 22 1
B 28 23 1
B 28 26 1
B 28 27 1
B 28 28 2
B 28 29 1
B 28 33 1
B 28 42 1
B 28 43 1
B 28 45 2
B 28 52 1
B 28 58 1
B 28 59 1
B 28 72 1
P 29 0.010
B 29 2 1
B 29 13 1
B 29 14 1
B 29 15 5
B 29 18 3
B 29 28 1
B 29 32 1
B 29 42 1
B 29 44 1
B 29 45 1
B 29 49 2
B 29 55 1
B 29 65 1
B 29 70 1
P 30 0.010
B 30 3 1
B 30 9 1
B 30 15 1
B 30 16 2
B 30 20 1
B 30 21 1
B 30 22 2
B 30 23 1
B 30 24 2
B 30 27 2
B 30 30 2
B 30 32 1
B 30 34 1
B 30 42 1
B 30 45 1
B 30 49 1
B 30 59 1
B 30 65 1
B 30 66 1
P 31 0.010
B 31 1 1
B 31 13 2
B 31 16 1
B 31 20 1
B 31 21 1
B 31 22 1
B 31 23 1
B 31 25 1
B 31 29 1
B 31 33 1
B 31 43 1
B 31 44 1
B 31 49 1
B 31 68 1
B 31 72 2
P 32 0.010
B 32 8 1
B 32 17 2
B 32 21 1
B 32 27 1
B 32 30 1
B 32 33 1
B 32 38 1
B 32 42 2
B 32 56 1
B 32 67 1
P 33 0.010
B 33 13 1
B 33 14 1
B 33 18 1
B 33 26 2
B 33 28 1
B 33 29 1
B 33 33 1
B 33 36 1
B 33 38 1
B 33 56 1
B 33 57 2
B 33 59 1
B 33 68 1
B 33 70 1
P 34 0.010
B 34 2 1
B 34 3 1
B 34 8 2
B 34 14 1
B 34 15 2
B 34 16 1
B 34 17 1
B 34 18 1
B 34 37 1
B 34 44 1
B 34 45 1
B 34 52 1
B 34 53 1
B 34 55 2
B 34 57 1
B 34 59 1
P 35 0.010
B 35 2 1
B 35 13 2
B 35 26 1
B 35 33 1
B 35 36 1
B 35 42 1
B 35 45 1
B 35 57 1
B 35 68 1
B 35 72 1
P 36 0.010
B 36 1 1
B 36 8 1
B 36 14 1
B 36 15 2
B 36 17 1
B 36 23 1
B 36 25 1
B 36 30 2
B 36 31 1
B 36 32 1
B 36 44 1
B 36 49 1
P 37 0.010
B 37 13 1
B 37 15 1
B 37 16 2
B 37 22 2
B 37 23 1
B 37 29 1
B 37 31 2
B 37 36 1
B 37 43 1
B 37 44 1
B 37 45 2
B 37 66 1
B 37 72 1
P 38 0.010
B 38 1 2
B 38 14 1
B 38 17 1
B 38 18 1
B 38 21 1
B 38 23 1
B 38 24 2
B 38 26 1
B 38 33 1
B 38 34 1
B 38 36 1
B 38 42 1
B 38 57 1
B 38 59 1
P 39 0.010
B 39 8 1
B 39 13 2
B 39 17 1
B 39 22 1
B 39 45 2
B 39 55 1
B 39 65 1
B 39 68 1
P 40 0.010
B 40 3 1
B 40 13 1
B 40 14 1
B 40 15 1
B 40 17 1
B 40 18 1
B 40 21 1
B 40 22 1
B 40 28 1
B 40 30 1
B 40 32 1
B 40 33 1
B 40 40 1
B 40 42 1
B 40 45 1
B 40 47 1
B 40 72 1
P 41 0.010
B 41 5 1
B 41 8 1
B 41 13 1
B 41 14 2
B 41 15 1
B 41 16 2
B 41 17 1
B 41 18 2
B 41 21 2
B 41 23 1
B 41 24 1
B 41 28 1
B 41 33 1
B 41 42 1
B 41 57 1
P 42 0.010
B 42 14 1
B 42 15 3
B 42 16 1
B 42 21 1
B 42 27 1
B 42 36 1
B 42 44 1
B 42 45 2
B 42 51 1
B 42 57 1
P 43 0.010
B 43 15 1
B 43 18 1
B 43 22 2
B 43 23 1
B 43 25 2
B 43 27 1
B 43 28 1
B 43 29 1
B 43 33 1
B 43 34 1
B 43 42 1
B 43 44 1
B 43 45 1
B 43 57 1
B 43 69 1
B 43 72 1
B 43 73 1
P 44 0.010
B 44 0 1
B 44 2 1
B 44 3 1
B 44 13 1
B 44 14 1
B 44 15 3
B 44 16 1
B 44 20 1
B 44 30 1
B 44 33 1
B 44 42 1
B 44 43 1
B 44 45 1
B 44 71 1
P 45 0.010
B 45 0 1
B 45 2 1
B 45 3 1
B 45 13 1
B 45 14 1
B 45 15 1
B 45 22 1
B 45 24 1
B 45 28 1
B 45 32 1
B 45 44 1
B 45 45 1
B 45 50 1
B 45 73 1
P 46 0.010
B 46 8 1
B 46 57 1
B 46 68 1
P 47 0.010
B 47 2 1
B 47 5 1
B 47 8 1
B 47 13 1
B 47 22 1
B 47 25 1
B 47 30 1
B 47 31 1
B 47 37 1
B 47 45 1
B 47 47 1
B 47 48 1
B 47 57 1
B 47 60 1
B 47 72 1
P 48 0.010
B 48 2 1
B 48 13 1
B 48 18 1
B 48 20 1
B 48 21 1
B 48 22 1
B 48 23 1
B 48 28 1
B 48 31 1
B 48 33 1
B 48 44 1
B 48 56 1
B 48 72 3
P 49 0.010
B 49 16 1
B 49 19 1
B 49 21 1
B 49 26 1
B 49 27 1
B 49 44 1
B 49 49 1
B 49 50 1
P 50 0.010
B 50 1 2
B 50 8 1
B 50 15 1
B 50 24 1
B 50 27 1
B 50 32 1
B 50 33 1
B 50 37 1
B 50 45 1
B 50 49 1
B 50 58 1
B 50 59 1
P 51 0.010
B 51 5 1
B 51 11 1
B 51 16 3
B 51 20 1
B 51 22 1
B 51 26 1
B 51 27 1
B 51 29 1
B 51 31 1
B 51 42 1
B 51 45 1
B 51 49 1
B 51 52 1
B 51 72 1
P 52 0.010
B 52 1 1
B 52 5 1
B 52 23 1
B 52 26 1
B 52 28 1
B 52 32 2
B 52 44 1
B 52 45 1
B 52 57 1
B 52 70 1
P 53 0.010
B 53 3 1
B 53 9 1
B 53 13 1
B 53 14 1
B 53 15 1
B 53 18 1
B 53 22 1
B 53 23 2
B 53 27 1
B 53 32 1
B 53 34 1
B 53 42 1
B 53 45 1
P 54 0.010
B 54 3 1
B 54 8 1
B 54 14 1
B 54 15 1
B 54 16 1
B 54 18 1
B 54 21 2
B 54 22 1
B 54 24 1
B 54 27 1
B 54 32 1
B 54 44 1
B 54 71 1
P 55 0.010
B 55 13 1
B 55 14 1
B 55 21 3
B 55 22 1
B 55 23 1
B 55 27 1
B 55 31 3
B 55 33 1
B 55 34 1
B 55 42 3
B 55 51 1
B 55 59 1
P 56 0.010
B 56 14 1
B 56 15 2
B 56 17 1
B 56 21 1
B 56 23 2
B 56 29 1
B 56 42 1
B 56 45 1
B 56 60 1
B 56 63 1
P 57 0.010
B 57 3 2
B 57 14 1
B 57 21 1
B 57 23 1
B 57 27 1
B 57 31 1
B 57 32 2
B 57 44 2
B 57 57 1
P 58 0.010
B 58 3 1
B 58 20 1
B 58 22 1
B 58 23 2
B 58 26 1
B 58 28 2
B 58 33 1
B 58 45 1
B 58 49 1
B 58 51 1
B 58 52 1
B 58 54 1
B 58 59 2
P 59 0.010
B 59 13 1
B 59 14 1
B 59 15 3
B 59 17 1
B 59 21 1
B 59 22 1
B 59 23 1
B 59 25 1
B 59 27 1
B 59 40 1
B 59 44 1
B 59 69 1
P 60 0.010
B 60 0 1
B 60 8 1
B 60 15 1
B 60 21 2
B 60 28 1
B 60 30 1
B 60 31 1
B 60 35 1
B 60 36 1
B 60 57 1
B 60 59 1
B 60 64 2
P 61 0.010
B 61 13 1
B 61 17 1
B 61 18 1
B 61 20 1
B 61 21 1
B 61 29 3
B 61 32 1
B 61 36 1
B 61 40 1
B 61 42 1
B 61 50 1
B 61 59 1
B 61 67 1
B 61 72 1
B 61 73 1
P 62 0.010
B 62 13 2
B 62 14 1
B 62 15 1
B 62 17 1
B 62 22 1
B 62 31 1
B 62 36 2
B 62 44 1
P 63 0.010
B 63 2 1
B 63 8 1
B 63 15 1
B 63 18 1
B 63 23 2
B 63 32 1
B 63 36 1
B 63 42 1
B 63 44 2
B 63 49 1
P 64 0.010
B 64 2 1
B 64 13 1
B 64 14 1
B 64 16 2
B 64 18 1
B 64 21 1
B 64 22 1
B 64 24 1
B 64 33 1
B 64 37 1
B 64 50 1
B 64 73 1
P 65 0.010
B 65 0 1
B 65 2 1
B 65 3 1
B 65 9 1
B 65 15 1
B 65 16 2
B 65 18 1
B 65 21 1
B 65 32 2
B 65 49 1
B 65 55 1
B 65 60 1
B 65 72 1
P 66 0.010
B 66 3 2
B 66 8 1
B 66 14 2
B 66 15 1
B 66 16 1
B 66 20 1
B 66 21 1
B 66 23 1
B 66 42 1
B 66 44 1
B 66 45 2
B 66 55 1
B 66 59 1
P 67 0.010
B 67 2 1
B 67 8 1
B 67 19 2
B 67 23 1
B 67 24 1
B 67 33 1
B 67 42 1
B 67 60 1
B 67 70 1
B 67 72 1
P 68 0.010
B 68 2 2
B 68 3 1
B 68 14 1
B 68 15 1
B 68 19 1
B 68 21 1
B 68 25 2
B 68 32 1
B 68 44 1
B 68 45 1
B 68 50 1
B 68 73 1
P 69 0.010
B 69 14 1
B 69 15 2
B 69 18 1
B 69 23 1
B 69 25 1
B 69 29 1
B 69 32 2
B 69 33 1
B 69 38 1
B 69 42 1
B 69 44 1
B 69 45 1
B 69 51 1
P 70 0.010
B 70 0 1
B 70 13 2
B 70 17 1
B 70 26 2
B 70 27 2
B 70 28 1
B 70 29 1
B 70 30 1
B 70 32 1
B 70 44 1
B 70 63 1
P 71 0.010
B 71 0 1
B 71 14 1
B 71 30 1
B 71 31 2
B 71 32 1
B 71 41 1
B 71 42 1
B 71 68 1
P 72 0.010
B 72 2 1
B 72 3 1
B 72 17 1
B 72 23 1
B 72 31 1
B 72 39 1
B 72 40 1
B 72 42 1
B 72 49 1
B 72 53 1
B 72 56 1
B 72 60 1
P 73 0.010
B 73 3 1
B 73 11 1
B 73 27 1
B 73 32 1
B 73 33 1
B 73 36 1
B 73 52 1
B 73 62 1
B 73 68 1
P 74 0.010
B 74 8 1
B 74 13 1
B 74 14 1
B 74 16 1
B 74 18 1
B 74 23 1
B 74 42 1
B 74 57 1
P 75 0.010
B 75 2 1
B 75 3 1
B 75 15 2
B 75 16 1
B 75 23 1
B 75 27 1
B 75 28 1
B 75 29 1
B 75 36 1
B 75 42 3
B 75 52 1
P 76 0.010
B 76 6 1
B 76 8 1
B 76 14 1
B 76 15 2
B 76 16 1
B 76 18 1
B 76 21 1
B 76 31 1
B 76 32 2
B 76 72 1
P 77 0.010
B 77 8 1
B 77 14 1
B 77 20 1
B 77 27 1
B 77 32 1
B 77 34 1
B 77 42 1
B 77 45 1
B 77 50 1
B 77 58 1
B 77 60 1
B 77 65 1
P 78 0.010
B 78 2 1
B 78 15 1
B 78 18 1
B 78 21 1
B 78 28 2
B 78 42 1
B 78 45 1
B 78 56 1
B 78 57 1
B 78 72 1
P 79 0.010
B 79 3 1
B 79 6 1
B 79 13 1
B 79 17 1
B 79 23 2
B 79 32 1
B 79 33 1
B 79 42 2
B 79 43 1
B 79 44 3
B 79 48 1
B 79 54 1
B 79 57 1
P 80 0.010
B 80 0 1
B 80 2 1
B 80 3 1
B 80 24 1
B 80 26 1
B 80 27 1
B 80 33 1
P 81 0.010
B 81 3 1
B 81 14 1
B 81 15 1
B 81 17 2
B 81 21 1
B 81 26 1
B 81 31 2
B 81 34 1
B 81 44 2
B 81 65 1
B 81 66 1
P 82 0.010
B 82 0 1
B 82 2 1
B 82 11 1
B 82 16 1
B 82 17 1
B 82 18 1
B 82 33 1
B 82 44 1
B 82 63 1
P 83 0.010
B 83 1 2
B 83 13 1
B 83 14 1
B 83 26 1
B 83 27 1
B 83 28 1
B 83 32 1
B 83 45 2
P 84 0.010
B 84 3 1
B 84 17 1
B 84 23 1
B 84 31 1
B 84 33 1
B 84 57 1
B 84 59 1
B 84 72 1
P 85 0.010
B 85 0 2
B 85 2 2
B 85 23 1
B 85 29 2
B 85 30 1
B 85 31 2
B 85 33 1
B 85 44 1
B 85 66 1
B 85 73 1
P 86 0.010
B 86 2 1
B 86 8 1
B 86 23 1
B 86 32 1
B 86 33 1
B 86 41 1
B 86 42 1
B 86 44 1
B 86 46 1
B 86 64 1
P 87 0.010
B 87 13 1
B 87 20 1
B 87 21 1
B 87 32 1
B 87 33 1
B 87 43 1
B 87 44 1
B 87 64 1
B 87 69 1
P 88 0.010
B 88 2 1
B 88 13 1
B 88 15 1
B 88 22 2
B 88 26 1
B 88 28 1
B 88 31 1
B 88 33 1
B 88 38 1
B 88 42 2
P 89 0.010
B 89 13 1
B 89 15 1
B 89 17 1
B 89 18 1
B 89 26 1
B 89 27 1
B 89 29 1
B 89 32 1
B 89 42 2
B 89 44 1
B 89 57 2
B 89 70 1
P 90 0.010
B 90 8 1
B 90 14 1
B 90 36 1
B 90 42 1
B 90 43 1
B 90 48 1
B 90 52 1
P 91 0.010
B 91 2 1
B 91 3 1
B 91 15 1
B 91 17 2
B 91 24 1
B 91 31 1
B 91 32 1
B 91 36 1
B 91 73 1
P 92 0.010
B 92 18 1
B 92 20 1
B 92 22 1
B 92 23 1
B 92 29 1
B 92 33 1
B 92 36 1
B 92 42 2
B 92 59 2
B 92 63 1
B 92 70 1
P 93 0.010
B 93 13 1
B 93 14 1
B 93 15 1
B 93 18 1
B 93 21 2
B 93 22 2
B 93 27 1
B 93 30 1
B 93 31 1
B 93 33 1
B 93 36 1
B 93 42 2
B 93 57 2
B 93 65 1
P 94 0.010
B 94 0 1
B 94 15 2
B 94 31 1
B 94 33 2
B 94 34 2
B 94 44 1
B 94 65 1
B 94 72 1
P 95 0.010
B 95 15 1
B 95 17 1
B 95 20 1
B 95 24 1
B 95 27 2
B 95 31 2
B 95 47 1
B 95 72 1
P 96 0.010
B 96 8 1
B 96 11 1
B 96 13 1
B 96 14 1
B 96 32 2
B 96 36 1
B 96 42 1
B 96 64 1
B 96 69 2
P 97 0.010
B 97 15 1
B 97 17 1
B 97 27 1
B 97 37 1
B 97 55 1
B 97 59 1
B 97 68 1
B 97 70 1
P 98 0.010
B 98 3 1
B 98 17 1
B 98 18 1
B 98 23 1
B 98 31 2
B 98 32 1
B 98 36 1
B 98 60 1
B 98 70 1
P 99 0.010
B 99 14 1
B 99 20 1
B 99 21 1
B 99 24 1
B 99 27 1
B 99 36 1
B 99 42 1
B 99 44 2
B 99 45 1
B 99 57 1
