100
P 0 0.010
B 3 29 1
B 3 30 1
B 3 32 1
B 3 34 1
B 3 35 4
B 3 36 1
B 3 37 2
B 3 38 1
B 3 39 1
B 3 40 2
B 3 41 2
B 3 42 1
B 3 49 1
B 3 54 1
B 3 60 2
B 3 67 1
B 3 70 1
B 3 77 1
B 3 80 1
B 3 81 1
B 3 83 1
B 3 93 1
B 3 95 1
B 3 97 2
B 3 98 1
P 4 0.010
B 4 0 1
B 4 2 2
B 4 3 1
B 4 6 2
B 4 14 3
B 4 22 1
B 4 28 1
B 4 30 1
B 4 31 4
B 4 32 1
B 4 33 1
B 4 35 1
B 4 36 1
B 4 37 1
B 4 38 1
B 4 39 3
B 4 41 1
B 4 44 1
B 4 47 1
B 4 54 2
B 4 56 1
B 4 57 1
B 4 58 1
B 4 73 1
B 4 80 1
B 4 81 1
B 4 94 1
B 4 95 1
B 4 97 2
B 4 100 2
P 5 0.010
B 5 0 1
B 5 2 1
B 5 6 2
B 5 11 1
B 5 14 2
B 5 18 1
B 5 21 2
B 5 22 3
B 5 23 5
B 5 25 1
B 5 26 1
B 5 28 1
B 5 30 1
B 5 37 1
B 5 38 1
B 5 40 1
B 5 41 1
B 5 45 1
B 5 51 1
B 5 54 4
B 5 55 1
B 5 56 1
B 5 59 1
B 5 66 1
B 5 80 2
B 5 83 1
B 5 92 1
B 5 93 1
B 5 97 1
B 5 98 1
B 5 99 2
P 6 0.010
B 6 0 2
B 6 6 2
B 6 14 1
B 6 19 2
B 6 21 3
B 6 22 2
B 6 23 1
B 6 24 2
B 6 25 2
B 6 31 1
B 6 32 1
B 6 36 1
B 6 37 1
B 6 38 1
B 6 39 1
B 6 41 1
B 6 44 1
B 6 54 2
B 6 59 2
B 6 69 1
B 6 70 1
B 6 78 1
B 6 81 1
B 6 97 1
B 6 99 1
P 7 0.010
B 7 2 2
B 7 6 1
B 7 11 1
B 7 12 1
B 7 14 6
B 7 15 1
B 7 16 1
B 7 19 1
B 7 21 2
B 7 22 2
B 7 23 2
B 7 24 1
B 7 25 1
B 7 34 2
B 7 36 1
B 7 41 1
B 7 44 1
B 7 46 1
B 7 60 2
B 7 62 1
B 7 70 1
B 7 83 1
B 7 96 1
B 7 97 2
P 8 0.010
B 8 2 1
B 8 3 2
B 8 6 3
B 8 7 2
B 8 11 2
B 8 14 4
B 8 19 2
B 8 22 1
B 8 23 2
B 8 25 1
B 8 26 1
B 8 32 1
B 8 36 1
B 8 37 1
B 8 39 3
B 8 40 3
B 8 44 1
B 8 51 1
B 8 54 2
B 8 56 1
B 8 60 2
B 8 69 1
B 8 71 1
B 8 81 1
B 8 89 1
B 8 100 1
P 9 0.010
B 9 3 1
B 9 6 1
B 9 11 1
B 9 12 1
B 9 14 1
B 9 17 1
B 9 19 2
B 9 21 1
B 9 22 1
B 9 23 3
B 9 25 3
B 9 28 1
B 9 30 2
B 9 33 1
B 9 35 1
B 9 36 1
B 9 37 2
B 9 39 1
B 9 41 2
B 9 46 1
B 9 47 1
B 9 50 1
B 9 54 2
B 9 59 1
B 9 60 1
B 9 64 1
B 9 80 1
B 9 82 2
B 9 93 1
B 9 97 1
B 9 99 1
B 9 100 1
P 10 0.010
B 10 2 1
B 10 3 1
B 10 6 1
B 10 9 1
B 10 12 1
B 10 14 2
B 10 19 1
B 10 21 2
B 10 22 1
B 10 23 2
B 10 28 1
B 10 29 1
B 10 30 1
B 10 33 1
B 10 35 2
B 10 39 1
B 10 42 1
B 10 44 1
B 10 47 2
B 10 48 1
B 10 50 1
B 10 52 1
B 10 54 2
B 10 56 1
B 10 64 1
B 10 75 1
B 10 76 1
B 10 78 1
B 10 82 1
B 10 87 1
B 10 89 2
B 10 95 1
B 10 98 1
B 10 100 1
P 11 0.010
B 11 2 1
B 11 14 1
B 11 19 1
B 11 22 1
B 11 23 1
B 11 26 1
B 11 27 1
B 11 30 1
B 11 31 1
B 11 35 2
B 11 38 3
B 11 39 2
B 11 41 1
B 11 46 2
B 11 48 1
B 11 50 1
B 11 53 1
B 11 55 1
B 11 56 1
B 11 59 3
B 11 60 1
B 11 65 1
B 11 73 1
B 11 74 1
B 11 76 1
B 11 79 1
B 11 91 1
B 11 94 1
B 11 95 1
B 11 96 1
B 11 100 2
P 12 0.010
B 12 2 1
B 12 3 2
B 12 6 1
B 12 11 1
B 12 17 1
B 12 19 3
B 12 21 1
B 12 26 2
B 12 29 2
B 12 31 1
B 12 49 1
B 12 56 1
B 12 58 1
B 12 59 1
B 12 62 1
B 12 70 1
B 12 74 1
B 12 75 1
B 12 77 1
B 12 78 2
B 12 89 1
P 13 0.010
B 13 6 1
B 13 10 1
B 13 14 2
B 13 19 1
B 13 21 1
B 13 23 1
B 13 26 1
B 13 28 1
B 13 30 1
B 13 31 1
B 13 35 1
B 13 37 1
B 13 38 1
B 13 39 1
B 13 40 1
B 13 46 1
B 13 50 1
B 13 58 1
B 13 60 2
B 13 68 1
B 13 75 1
B 13 78 1
B 13 81 1
P 14 0.010
B 14 1 1
B 14 2 2
B 14 3 2
B 14 6 2
B 14 11 1
B 14 19 3
B 14 23 3
B 14 25 1
B 14 26 2
B 14 29 1
B 14 33 1
B 14 35 1
B 14 39 2
B 14 40 3
B 14 47 1
B 14 54 1
B 14 56 1
B 14 69 1
B 14 71 1
B 14 77 1
B 14 80 2
P 15 0.010
B 15 2 2
B 15 6 1
B 15 8 1
B 15 11 1
B 15 21 2
B 15 22 1
B 15 23 1
B 15 25 1
B 15 29 1
B 15 34 1
B 15 39 1
B 15 45 1
B 15 47 1
B 15 48 1
B 15 52 1
B 15 60 6
B 15 99 1
B 15 100 1
P 16 0.010
B 16 6 1
B 16 11 2
B 16 13 1
B 16 14 1
B 16 21 1
B 16 23 2
B 16 25 1
B 16 28 2
B 16 31 1
B 16 34 1
B 16 35 1
B 16 40 1
B 16 44 1
B 16 56 1
B 16 59 2
B 16 60 3
B 16 70 1
B 16 74 1
B 16 78 1
B 16 80 1
B 16 100 1
P 17 0.010
B 17 0 1
B 17 2 1
B 17 11 3
B 17 12 1
B 17 15 1
B 17 19 2
B 17 22 2
B 17 23 3
B 17 26 2
B 17 28 1
B 17 29 1
B 17 31 2
B 17 33 1
B 17 34 2
B 17 35 1
B 17 39 1
B 17 54 1
B 17 55 1
B 17 59 3
B 17 60 1
B 17 70 1
B 17 78 1
B 17 87 1
B 17 92 1
B 17 97 4
B 17 100 1
P 18 0.010
B 18 2 1
B 18 3 1
B 18 6 3
B 18 8 2
B 18 13 1
B 18 14 2
B 18 21 1
B 18 22 1
B 18 23 1
B 18 25 2
B 18 26 2
B 18 29 1
B 18 36 2
B 18 37 2
B 18 38 1
B 18 39 1
B 18 41 1
B 18 42 1
B 18 48 1
B 18 50 1
B 18 52 1
B 18 54 1
B 18 60 1
B 18 64 1
B 18 80 1
B 18 81 1
B 18 94 1
B 18 95 1
B 18 99 1
P 19 0.010
B 19 6 1
B 19 14 2
B 19 23 1
B 19 25 3
B 19 29 1
B 19 30 1
B 19 33 1
B 19 35 1
B 19 36 1
B 19 38 1
B 19 44 1
B 19 56 1
B 19 59 2
B 19 60 1
B 19 64 1
B 19 66 1
B 19 75 1
B 19 76 1
B 19 80 1
B 19 93 3
B 19 97 1
B 19 99 1
B 19 100 1
P 20 0.010
B 20 1 1
B 20 3 1
B 20 6 1
B 20 12 2
B 20 14 2
B 20 22 1
B 20 23 1
B 20 30 2
B 20 31 1
B 20 36 1
B 20 39 1
B 20 40 2
B 20 44 2
B 20 50 1
B 20 54 1
B 20 59 2
B 20 60 2
B 20 64 1
B 20 68 1
B 20 79 1
B 20 80 1
B 20 81 1
B 20 88 1
B 20 99 1
P 21 0.010
B 21 0 1
B 21 1 1
B 21 3 1
B 21 6 1
B 21 19 1
B 21 21 1
B 21 22 2
B 21 24 1
B 21 27 1
B 21 30 1
B 21 33 1
B 21 34 2
B 21 36 2
B 21 41 1
B 21 42 1
B 21 44 1
B 21 45 1
B 21 47 1
B 21 54 1
B 21 56 1
B 21 58 1
B 21 60 1
B 21 66 1
B 21 71 1
B 21 79 1
B 21 80 1
B 21 93 1
B 21 97 1
P 22 0.010
B 22 2 1
B 22 11 3
B 22 22 1
B 22 23 1
B 22 26 1
B 22 29 1
B 22 30 1
B 22 31 1
B 22 34 1
B 22 37 1
B 22 39 5
B 22 40 2
B 22 42 1
B 22 47 1
B 22 56 1
B 22 60 1
B 22 64 1
B 22 70 1
B 22 78 1
B 22 82 1
B 22 89 1
B 22 98 1
P 23 0.010
B 23 0 2
B 23 11 2
B 23 17 1
B 23 19 3
B 23 23 1
B 23 24 1
B 23 25 1
B 23 28 1
B 23 29 1
B 23 32 1
B 23 34 1
B 23 39 1
B 23 41 1
B 23 44 2
B 23 54 1
B 23 55 1
B 23 59 1
B 23 60 1
B 23 68 1
B 23 70 1
B 23 71 1
B 23 85 1
B 23 90 1
B 23 98 1
B 23 99 1
P 24 0.010
B 24 2 1
B 24 6 2
B 24 14 2
B 24 21 1
B 24 22 1
B 24 23 1
B 24 24 1
B 24 26 2
B 24 31 1
B 24 34 3
B 24 35 3
B 24 37 2
B 24 40 2
B 24 41 1
B 24 51 1
B 24 58 1
B 24 69 1
B 24 70 1
B 24 73 1
B 24 74 1
B 24 80 1
B 24 95 1
B 24 97 2
P 25 0.010
B 25 3 1
B 25 14 2
B 25 21 1
B 25 22 2
B 25 23 1
B 25 25 1
B 25 29 1
B 25 30 1
B 25 31 1
B 25 33 2
B 25 34 1
B 25 36 1
B 25 39 1
B 25 41 1
B 25 42 1
B 25 43 1
B 25 56 1
B 25 59 2
B 25 60 1
B 25 65 2
B 25 75 1
B 25 76 1
B 25 78 1
P 26 0.010
B 26 0 2
B 26 2 1
B 26 6 2
B 26 14 4
B 26 19 1
B 26 21 1
B 26 26 1
B 26 29 1
B 26 46 1
B 26 59 1
B 26 63 1
B 26 69 1
B 26 70 1
B 26 78 1
B 26 79 1
B 26 81 1
B 26 82 1
B 26 94 1
B 26 97 1
P 27 0.010
B 27 3 1
B 27 6 1
B 27 11 1
B 27 14 1
B 27 20 1
B 27 22 2
B 27 23 2
B 27 24 2
B 27 26 1
B 27 29 1
B 27 30 2
B 27 31 1
B 27 32 1
B 27 35 1
B 27 37 1
B 27 40 1
B 27 41 2
B 27 54 2
B 27 64 1
B 27 75 1
B 27 80 1
B 27 82 1
B 27 99 1
B 27 100 1
P 28 0.010
B 28 1 1
B 28 2 1
B 28 3 1
B 28 19 3
B 28 21 1
B 28 22 1
B 28 26 2
B 28 34 1
B 28 50 1
B 28 53 1
B 28 58 1
B 28 59 1
B 28 61 1
B 28 64 1
B 28 68 1
B 28 70 1
B 28 77 1
B 28 95 1
B 28 97 1
B 28 100 1
P 29 0.010
B 29 9 1
B 29 11 1
B 29 12 1
B 29 13 1
B 29 19 1
B 29 22 1
B 29 30 1
B 29 35 2
B 29 36 1
B 29 39 1
B 29 40 1
B 29 41 1
B 29 42 1
B 29 57 1
B 29 80 1
B 29 97 1
P 30 0.010
B 30 6 1
B 30 19 3
B 30 21 2
B 30 22 1
B 30 28 1
B 30 29 1
B 30 30 1
B 30 31 1
B 30 32 1
B 30 34 1
B 30 35 1
B 30 38 1
B 30 39 1
B 30 40 2
B 30 47 1
B 30 54 2
B 30 56 1
B 30 58 1
B 30 59 1
B 30 67 1
B 30 75 1
B 30 81 1
P 31 0.010
B 31 3 1
B 31 6 1
B 31 11 2
B 31 14 2
B 31 21 4
B 31 22 1
B 31 23 1
B 31 25 1
B 31 26 1
B 31 27 1
B 31 30 1
B 31 32 1
B 31 34 1
B 31 35 1
B 31 36 1
B 31 40 1
B 31 41 1
B 31 59 1
B 31 70 1
B 31 73 1
B 31 74 1
B 31 82 1
B 31 91 1
B 31 97 1
B 31 99 1
P 32 0.010
B 32 6 2
B 32 14 2
B 32 19 2
B 32 22 2
B 32 23 1
B 32 24 1
B 32 26 2
B 32 33 1
B 32 34 1
B 32 37 1
B 32 38 1
B 32 44 1
B 32 54 3
B 32 56 3
B 32 64 1
B 32 68 1
B 32 71 1
B 32 74 1
B 32 80 1
P 33 0.010
B 33 3 1
B 33 6 1
B 33 22 2
B 33 23 1
B 33 24 2
B 33 25 1
B 33 26 1
B 33 33 1
B 33 35 1
B 33 38 1
B 33 39 1
B 33 41 2
B 33 42 2
B 33 46 1
B 33 49 1
B 33 54 1
B 33 60 1
B 33 69 1
B 33 75 1
B 33 76 1
B 33 78 1
B 33 98 1
P 34 0.010
B 34 6 1
B 34 8 1
B 34 14 2
B 34 19 2
B 34 21 2
B 34 24 1
B 34 35 1
B 34 36 1
B 34 38 1
B 34 39 1
B 34 40 1
B 34 58 1
B 34 59 2
B 34 60 1
B 34 64 1
B 34 69 1
B 34 71 1
B 34 73 1
B 34 81 1
B 34 97 1
B 34 99 1
P 35 0.010
B 35 0 1
B 35 3 1
B 35 19 1
B 35 21 2
B 35 22 1
B 35 23 2
B 35 24 1
B 35 26 1
B 35 30 1
B 35 31 1
B 35 32 1
B 35 34 1
B 35 36 1
B 35 43 1
B 35 44 1
B 35 49 1
B 35 54 2
B 35 56 1
B 35 60 1
B 35 68 1
B 35 79 1
B 35 88 1
P 36 0.010
B 36 1 1
B 36 14 1
B 36 19 3
B 36 26 1
B 36 35 1
B 36 40 1
B 36 41 1
B 36 44 1
B 36 56 1
B 36 57 1
B 36 59 1
B 36 60 1
B 36 78 1
B 36 90 1
B 36 99 1
P 37 0.010
B 37 19 1
B 37 22 1
B 37 29 1
B 37 31 1
B 37 33 1
B 37 36 1
B 37 37 1
B 37 40 1
B 37 41 2
B 37 59 1
B 37 60 2
B 37 71 1
B 37 81 1
B 37 90 1
B 37 94 1
P 38 0.010
B 38 3 1
B 38 22 2
B 38 24 1
B 38 25 2
B 38 38 1
B 38 41 1
B 38 42 1
B 38 47 1
B 38 52 1
B 38 60 1
B 38 64 1
B 38 74 1
B 38 75 1
B 38 91 1
B 38 97 1
B 38 100 2
P 39 0.010
B 39 2 1
B 39 3 1
B 39 12 1
B 39 14 2
B 39 19 1
B 39 21 1
B 39 22 1
B 39 24 1
B 39 26 1
B 39 41 1
B 39 59 1
B 39 74 1
B 39 75 1
B 39 84 2
B 39 97 2
P 40 0.010
B 40 6 1
B 40 11 1
B 40 14 1
B 40 19 3
B 40 21 2
B 40 22 2
B 40 23 1
B 40 25 1
B 40 26 1
B 40 29 1
B 40 35 2
B 40 59 1
B 40 60 2
B 40 69 2
B 40 78 1
B 40 81 1
B 40 97 1
P 41 0.010
B 41 3 1
B 41 6 4
B 41 11 2
B 41 12 1
B 41 19 1
B 41 21 2
B 41 23 1
B 41 25 1
B 41 34 1
B 41 35 1
B 41 37 1
B 41 40 1
B 41 41 1
B 41 54 1
B 41 56 1
B 41 59 1
B 41 60 1
B 41 76 2
B 41 84 1
B 41 97 1
P 42 0.010
B 42 0 1
B 42 6 1
B 42 13 1
B 42 22 1
B 42 24 1
B 42 25 1
B 42 26 1
B 42 28 1
B 42 31 1
B 42 35 2
B 42 37 1
B 42 69 1
B 42 79 1
B 42 81 1
P 43 0.010
B 43 6 1
B 43 10 1
B 43 11 1
B 43 21 2
B 43 22 2
B 43 23 1
B 43 27 1
B 43 29 1
B 43 30 2
B 43 34 1
B 43 42 1
B 43 46 1
B 43 59 1
B 43 64 1
B 43 73 1
B 43 74 1
B 43 92 1
B 43 96 1
P 44 0.010
B 44 0 1
B 44 2 1
B 44 3 1
B 44 11 1
B 44 12 1
B 44 14 1
B 44 21 1
B 44 23 1
B 44 28 1
B 44 29 1
B 44 33 1
B 44 34 1
B 44 44 1
B 44 54 1
B 44 60 3
B 44 68 1
B 44 70 1
B 44 73 1
B 44 80 1
B 44 91 1
B 44 99 2
P 45 0.010
B 45 6 2
B 45 11 1
B 45 19 1
B 45 23 1
B 45 24 2
B 45 28 1
B 45 33 1
B 45 38 1
B 45 40 1
B 45 69 1
B 45 70 1
B 45 78 1
B 45 80 1
B 45 90 1
B 45 94 1
P 46 0.010
B 46 3 1
B 46 14 1
B 46 19 1
B 46 23 1
B 46 24 2
B 46 26 1
B 46 28 1
B 46 37 1
B 46 56 2
B 46 58 1
B 46 60 1
B 46 76 1
P 47 0.010
B 47 6 1
B 47 23 3
B 47 26 1
B 47 28 1
B 47 29 1
B 47 30 1
B 47 32 2
B 47 35 1
B 47 38 1
B 47 59 1
B 47 60 1
B 47 67 1
B 47 74 1
B 47 76 1
B 47 87 1
B 47 95 1
B 47 97 1
P 48 0.010
B 48 2 2
B 48 3 1
B 48 14 4
B 48 19 1
B 48 22 1
B 48 24 1
B 48 26 4
B 48 33 1
B 48 40 1
B 48 41 1
B 48 53 1
B 48 54 2
B 48 60 1
B 48 69 1
B 48 78 1
B 48 88 1
B 48 93 2
B 48 97 1
B 48 99 2
B 48 100 1
P 49 0.010
B 49 2 1
B 49 14 3
B 49 16 1
B 49 22 1
B 49 23 1
B 49 24 2
B 49 25 1
B 49 30 1
B 49 31 1
B 49 37 1
B 49 39 1
B 49 40 1
B 49 59 1
B 49 60 1
B 49 71 1
P 50 0.010
B 50 19 1
B 50 22 1
B 50 26 1
B 50 31 1
B 50 32 1
B 50 39 1
B 50 49 2
B 50 59 1
B 50 64 2
B 50 67 1
B 50 68 1
B 50 81 1
B 50 90 1
P 51 0.010
B 51 3 1
B 51 6 1
B 51 14 1
B 51 19 2
B 51 23 1
B 51 25 1
B 51 54 1
B 51 60 2
B 51 64 1
B 51 77 1
B 51 98 1
B 51 100 1
P 52 0.010
B 52 2 1
B 52 6 1
B 52 19 2
B 52 23 1
B 52 35 3
B 52 36 1
B 52 37 1
B 52 40 1
B 52 56 1
B 52 57 1
B 52 59 1
B 52 66 1
B 52 73 1
B 52 76 1
B 52 77 1
B 52 80 1
B 52 99 2
B 52 100 1
P 53 0.010
B 53 6 2
B 53 11 1
B 53 14 1
B 53 22 1
B 53 23 1
B 53 24 1
B 53 26 2
B 53 29 1
B 53 30 1
B 53 31 1
B 53 33 1
B 53 39 1
B 53 40 2
B 53 41 1
B 53 58 1
B 53 59 2
B 53 64 1
B 53 72 1
B 53 75 1
B 53 78 2
P 54 0.010
B 54 3 1
B 54 6 2
B 54 36 1
B 54 39 1
B 54 46 1
B 54 54 1
B 54 56 1
B 54 59 1
B 54 64 1
B 54 69 1
B 54 80 1
B 54 90 1
P 55 0.010
B 55 3 2
B 55 6 1
B 55 21 1
B 55 24 1
B 55 30 1
B 55 33 1
B 55 36 1
B 55 45 1
B 55 54 1
B 55 59 1
B 55 69 1
B 55 76 1
P 56 0.010
B 56 3 1
B 56 6 3
B 56 8 1
B 56 14 2
B 56 22 1
B 56 23 1
B 56 25 1
B 56 38 2
B 56 40 1
B 56 54 2
B 56 59 1
P 57 0.010
B 57 1 1
B 57 3 1
B 57 6 1
B 57 8 1
B 57 21 1
B 57 30 1
B 57 35 2
B 57 36 2
B 57 38 1
B 57 39 2
B 57 44 1
B 57 54 1
B 57 60 1
B 57 67 1
B 57 73 1
B 57 78 1
B 57 85 1
P 58 0.010
B 58 2 1
B 58 3 2
B 58 14 1
B 58 19 1
B 58 21 1
B 58 23 2
B 58 28 1
B 58 30 1
B 58 34 1
B 58 39 1
B 58 40 1
B 58 44 1
B 58 47 2
B 58 58 1
B 58 60 1
B 58 73 1
B 58 75 1
B 58 81 1
B 58 91 1
P 59 0.010
B 59 6 2
B 59 8 1
B 59 19 1
B 59 23 1
B 59 32 1
B 59 34 1
B 59 35 1
B 59 40 1
B 59 53 2
B 59 54 1
B 59 59 2
B 59 62 1
B 59 64 1
B 59 67 1
B 59 69 1
B 59 91 1
P 60 0.010
B 60 6 2
B 60 11 1
B 60 12 1
B 60 14 1
B 60 21 1
B 60 22 2
B 60 26 2
B 60 33 1
B 60 35 4
B 60 36 2
B 60 37 2
B 60 38 1
B 60 56 1
B 60 57 1
B 60 60 1
B 60 83 1
B 60 97 1
P 61 0.010
B 61 14 1
B 61 16 1
B 61 22 1
B 61 23 1
B 61 24 2
B 61 32 1
B 61 34 2
B 61 36 1
B 61 37 2
B 61 41 2
B 61 54 1
B 61 56 1
B 61 57 1
B 61 69 1
B 61 75 1
B 61 76 1
P 62 0.010
B 62 14 1
B 62 19 1
B 62 23 1
B 62 26 1
B 62 30 1
B 62 34 2
B 62 35 2
B 62 36 2
B 62 44 1
B 62 47 1
B 62 54 1
B 62 59 1
B 62 60 1
B 62 91 1
P 63 0.010
B 63 0 1
B 63 2 1
B 63 6 1
B 63 11 1
B 63 14 1
B 63 22 2
B 63 23 2
B 63 24 1
B 63 36 2
B 63 44 1
B 63 69 1
B 63 70 1
B 63 75 1
B 63 76 1
B 63 80 1
B 63 96 1
B 63 100 1
P 64 0.010
B 64 0 1
B 64 6 1
B 64 11 2
B 64 14 1
B 64 19 1
B 64 21 1
B 64 22 1
B 64 23 1
B 64 29 2
B 64 32 1
B 64 34 1
B 64 40 1
B 64 59 2
B 64 60 1
B 64 64 1
B 64 70 1
B 64 97 1
P 65 0.010
B 65 2 1
B 65 6 1
B 65 12 1
B 65 14 1
B 65 16 1
B 65 19 1
B 65 21 1
B 65 23 1
B 65 25 1
B 65 26 2
B 65 29 2
B 65 36 1
B 65 58 1
B 65 60 1
B 65 70 1
B 65 77 1
B 65 100 1
P 66 0.010
B 66 3 1
B 66 12 2
B 66 19 1
B 66 21 1
B 66 22 2
B 66 24 2
B 66 28 1
B 66 31 1
B 66 34 1
B 66 39 2
B 66 41 1
B 66 53 1
B 66 58 1
B 66 59 2
B 66 60 1
B 66 63 1
B 66 72 1
B 66 89 1
B 66 95 1
P 67 0.010
B 67 6 2
B 67 26 1
B 67 28 1
B 67 29 1
B 67 30 1
B 67 31 1
B 67 37 3
B 67 39 1
B 67 41 1
B 67 47 1
B 67 54 1
B 67 56 1
B 67 76 1
B 67 93 1
B 67 100 1
P 68 0.010
B 68 2 1
B 68 6 1
B 68 22 1
B 68 34 1
B 68 35 1
B 68 47 1
B 68 97 1
P 69 0.010
B 69 3 1
B 69 12 1
B 69 19 1
B 69 21 1
B 69 23 1
B 69 24 1
B 69 34 1
B 69 35 1
B 69 39 1
B 69 44 2
B 69 59 3
B 69 60 2
B 69 64 1
B 69 80 1
B 69 95 1
P 70 0.010
B 70 11 1
B 70 19 1
B 70 22 1
B 70 24 1
B 70 26 2
B 70 29 2
B 70 31 1
B 70 33 1
B 70 36 1
B 70 40 1
B 70 54 1
B 70 68 1
B 70 70 2
B 70 80 1
B 70 97 1
B 70 100 1
P 71 0.010
B 71 13 1
B 71 16 1
B 71 19 1
B 71 21 1
B 71 36 2
B 71 38 1
B 71 42 1
B 71 44 2
B 71 47 1
B 71 48 1
B 71 58 1
B 71 62 1
B 71 70 1
B 71 97 1
B 71 99 1
P 72 0.010
B 72 6 1
B 72 14 1
B 72 19 1
B 72 21 1
B 72 22 1
B 72 29 2
B 72 31 1
B 72 32 1
B 72 33 1
B 72 35 1
B 72 38 1
B 72 44 1
B 72 47 1
B 72 59 2
B 72 77 1
B 72 81 1
B 72 95 1
P 73 0.010
B 73 3 1
B 73 6 1
B 73 14 1
B 73 22 1
B 73 23 2
B 73 30 2
B 73 34 1
B 73 37 1
B 73 38 2
B 73 54 2
B 73 69 1
B 73 78 1
B 73 80 1
B 73 100 1
P 74 0.010
B 74 6 1
B 74 14 1
B 74 22 1
B 74 23 1
B 74 24 1
B 74 25 1
B 74 26 1
B 74 47 3
B 74 58 1
B 74 60 1
B 74 89 1
B 74 100 1
P 75 0.010
B 75 2 1
B 75 19 1
B 75 23 1
B 75 26 2
B 75 31 1
B 75 34 1
B 75 35 1
B 75 36 1
B 75 40 2
B 75 44 4
B 75 54 1
B 75 59 1
B 75 60 2
B 75 89 1
B 75 98 1
P 76 0.010
B 76 2 1
B 76 12 1
B 76 14 1
B 76 21 2
B 76 22 1
B 76 25 1
B 76 30 2
B 76 34 2
B 76 38 1
B 76 49 1
B 76 60 1
B 76 64 1
B 76 86 1
B 76 100 1
P 77 0.010
B 77 19 1
B 77 21 1
B 77 23 1
B 77 30 1
B 77 31 1
B 77 34 1
B 77 36 1
B 77 38 1
B 77 44 1
B 77 47 1
B 77 54 2
B 77 60 2
B 77 65 1
B 77 70 1
B 77 87 1
B 77 99 2
P 78 0.010
B 78 6 1
B 78 12 1
B 78 19 1
B 78 21 1
B 78 29 1
B 78 32 1
B 78 34 3
B 78 37 1
B 78 46 1
B 78 54 3
B 78 59 1
B 78 60 2
B 78 69 2
B 78 77 1
B 78 79 1
B 78 95 1
P 79 0.010
B 79 2 1
B 79 12 1
B 79 14 2
B 79 21 1
B 79 24 1
B 79 25 1
B 79 29 1
B 79 35 1
B 79 46 1
B 79 47 1
B 79 56 1
B 79 59 2
B 79 60 1
B 79 69 1
B 79 79 1
B 79 97 1
P 80 0.010
B 80 3 1
B 80 19 1
B 80 21 1
B 80 23 1
B 80 25 1
B 80 29 1
B 80 34 1
B 80 36 1
B 80 40 1
B 80 62 1
B 80 67 1
B 80 89 1
B 80 97 1
P 81 0.010
B 81 3 1
B 81 6 2
B 81 8 1
B 81 11 1
B 81 19 1
B 81 26 1
B 81 29 1
B 81 30 1
B 81 37 1
B 81 47 1
B 81 49 1
B 81 60 1
B 81 77 2
B 81 78 2
B 81 82 1
B 81 97 1
P 82 0.010
B 82 23 1
B 82 25 1
B 82 29 2
B 82 31 1
B 82 33 1
B 82 39 1
B 82 41 1
B 82 44 1
B 82 47 1
B 82 54 1
B 82 59 1
