50
P 0 0.020
B 1 153 1
B 1 154 1
B 1 155 1
B 1 159 1
B 1 160 1
B 1 174 1
B 1 178 1
B 1 179 1
B 1 183 2
B 1 188 2
B 1 191 1
B 1 192 1
B 1 193 1
B 1 194 1
B 1 195 1
B 1 199 1
B 1 204 1
B 1 207 1
B 1 211 1
B 1 213 2
B 1 215 1
B 1 217 1
B 1 218 1
B 1 219 1
B 1 226 1
B 1 229 1
B 1 232 1
B 1 233 1
B 1 235 1
B 1 242 1
B 1 243 1
B 1 244 1
B 1 255 1
B 1 257 1
B 1 258 1
B 1 270 1
B 1 275 1
B 1 277 1
B 1 282 1
B 1 284 1
B 1 289 1
B 1 290 1
B 1 291 1
B 1 293 1
B 1 294 1
B 1 298 1
B 1 300 1
B 1 301 1
B 1 304 1
B 1 313 1
B 1 320 1
B 1 323 1
B 1 325 1
B 1 326 1
B 1 327 1
B 1 328 2
B 1 332 1
B 1 341 2
B 1 345 1
B 1 349 1
B 1 353 1
B 1 355 1
B 1 360 1
B 1 363 3
B 1 370 1
B 1 377 1
B 1 378 1
B 1 379 1
B 1 381 1
B 1 388 1
B 1 392 1
B 1 401 2
B 1 403 1
B 1 404 1
B 1 405 2
B 1 416 1
B 1 417 2
B 1 438 2
B 1 454 1
B 1 457 1
B 1 458 1
B 1 465 1
B 1 470 1
B 1 491 1
B 1 504 2
B 1 506 1
B 1 507 1
B 1 511 1
B 1 521 1
B 1 525 1
B 1 530 1
B 1 532 1
B 1 541 1
P 2 0.020
B 2 10 1
B 2 17 3
B 2 20 1
B 2 22 1
B 2 27 1
B 2 28 1
B 2 29 1
B 2 31 2
B 2 34 1
B 2 37 1
B 2 41 1
B 2 44 1
B 2 45 1
B 2 46 2
B 2 51 1
B 2 52 1
B 2 53 2
B 2 71 1
B 2 75 1
B 2 77 2
B 2 78 2
B 2 80 1
B 2 85 1
B 2 91 1
B 2 98 2
B 2 102 1
B 2 109 1
B 2 117 1
B 2 119 1
B 2 120 1
B 2 121 2
B 2 122 2
B 2 125 2
B 2 126 1
B 2 127 1
B 2 132 1
B 2 134 1
B 2 136 1
B 2 138 1
B 2 143 1
B 2 145 1
B 2 153 1
B 2 159 1
B 2 161 1
B 2 165 1
B 2 178 3
B 2 179 1
B 2 184 2
B 2 187 2
B 2 193 3
B 2 195 2
B 2 198 1
B 2 199 1
B 2 206 1
B 2 210 1
B 2 215 2
B 2 217 1
B 2 219 1
B 2 224 2
B 2 225 1
B 2 228 1
B 2 229 1
B 2 234 1
B 2 239 1
B 2 240 1
B 2 242 2
B 2 243 1
B 2 244 2
B 2 253 3
B 2 264 1
B 2 267 1
B 2 278 1
B 2 279 1
B 2 283 1
B 2 290 2
B 2 297 1
B 2 299 2
B 2 301 2
B 2 303 1
B 2 306 2
B 2 307 1
B 2 318 2
B 2 322 1
B 2 329 1
B 2 332 1
B 2 343 1
B 2 346 3
B 2 349 1
B 2 350 1
B 2 353 1
B 2 354 1
B 2 363 1
B 2 379 1
B 2 380 1
B 2 382 1
B 2 385 1
B 2 386 1
B 2 405 1
B 2 408 1
B 2 410 1
B 2 412 1
B 2 420 1
B 2 422 1
B 2 425 1
B 2 428 1
B 2 429 1
B 2 438 2
B 2 440 2
B 2 457 1
B 2 470 1
B 2 478 1
B 2 483 1
B 2 484 1
B 2 493 1
B 2 503 1
B 2 513 1
B 2 524 1
B 2 537 1
P 3 0.020
B 3 6 2
B 3 8 1
B 3 11 1
B 3 17 2
B 3 20 1
B 3 21 1
B 3 22 2
B 3 26 1
B 3 28 1
B 3 30 1
B 3 34 1
B 3 43 1
B 3 45 1
B 3 51 1
B 3 57 1
B 3 60 2
B 3 61 1
B 3 64 1
B 3 72 1
B 3 74 1
B 3 76 1
B 3 78 1
B 3 84 2
B 3 90 1
B 3 92 1
B 3 95 1
B 3 99 1
B 3 100 1
B 3 117 1
B 3 121 1
B 3 122 2
B 3 128 1
B 3 132 1
B 3 133 1
B 3 137 1
B 3 139 1
B 3 144 1
B 3 153 1
B 3 154 1
B 3 155 1
B 3 156 1
B 3 158 1
B 3 160 2
B 3 163 1
B 3 174 1
B 3 175 1
B 3 178 1
B 3 181 1
B 3 197 1
B 3 199 1
B 3 200 1
B 3 202 2
B 3 204 2
B 3 205 1
B 3 206 1
B 3 210 2
B 3 212 2
B 3 213 1
B 3 217 1
B 3 219 2
B 3 227 1
B 3 228 1
B 3 230 1
B 3 237 1
B 3 251 1
B 3 255 1
B 3 262 1
B 3 268 1
B 3 277 1
B 3 283 1
B 3 285 1
B 3 301 1
B 3 302 2
B 3 305 1
B 3 307 1
B 3 311 1
B 3 315 1
B 3 332 1
B 3 349 1
B 3 350 1
B 3 358 1
B 3 370 2
B 3 403 2
B 3 407 1
B 3 417 2
B 3 423 1
B 3 437 1
B 3 440 1
B 3 444 1
B 3 457 1
B 3 461 1
B 3 464 1
B 3 473 1
B 3 474 1
B 3 476 1
B 3 496 1
B 3 501 1
B 3 502 1
B 3 503 1
B 3 512 1
B 3 518 2
B 3 523 1
B 3 540 1
P 4 0.020
B 4 14 1
B 4 15 1
B 4 17 1
B 4 18 1
B 4 21 1
B 4 24 2
B 4 27 2
B 4 41 1
B 4 42 1
B 4 43 1
B 4 46 2
B 4 48 1
B 4 50 1
B 4 55 1
B 4 58 1
B 4 61 2
B 4 72 1
B 4 73 1
B 4 76 3
B 4 79 1
B 4 81 1
B 4 84 1
B 4 87 2
B 4 97 1
B 4 103 1
B 4 107 1
B 4 109 1
B 4 113 1
B 4 114 2
B 4 121 1
B 4 123 1
B 4 126 1
B 4 127 2
B 4 129 1
B 4 132 1
B 4 135 1
B 4 136 1
B 4 138 1
B 4 140 2
B 4 152 1
B 4 153 1
B 4 154 1
B 4 155 1
B 4 159 2
B 4 161 1
B 4 163 1
B 4 176 1
B 4 181 1
B 4 191 1
B 4 192 1
B 4 197 1
B 4 198 1
B 4 205 2
B 4 207 1
B 4 208 1
B 4 212 1
B 4 213 1
B 4 215 2
B 4 221 3
B 4 225 1
B 4 229 1
B 4 236 1
B 4 243 1
B 4 246 2
B 4 249 1
B 4 253 1
B 4 254 2
B 4 255 1
B 4 258 1
B 4 259 2
B 4 262 1
B 4 267 1
B 4 270 1
B 4 283 1
B 4 286 1
B 4 287 1
B 4 288 2
B 4 294 1
B 4 296 1
B 4 303 1
B 4 308 1
B 4 313 2
B 4 320 1
B 4 322 1
B 4 324 1
B 4 328 1
B 4 332 1
B 4 344 1
B 4 345 1
B 4 355 1
B 4 359 1
B 4 361 2
B 4 364 1
B 4 375 1
B 4 378 2
B 4 384 1
B 4 388 1
B 4 392 1
B 4 398 1
B 4 411 1
B 4 412 1
B 4 420 1
B 4 421 1
B 4 426 1
B 4 438 1
B 4 449 1
B 4 450 1
B 4 458 1
B 4 461 1
B 4 484 1
B 4 485 1
B 4 490 1
B 4 494 1
B 4 497 1
B 4 501 1
B 4 502 1
B 4 510 1
B 4 514 1
B 4 521 1
B 4 527 1
B 4 531 1
B 4 536 1
B 4 541 1
B 4 547 1
P 5 0.020
B 5 0 1
B 5 2 1
B 5 17 3
B 5 33 1
B 5 37 2
B 5 41 1
B 5 45 2
B 5 52 1
B 5 55 1
B 5 57 1
B 5 59 1
B 5 60 1
B 5 61 1
B 5 62 2
B 5 67 1
B 5 70 1
B 5 72 2
B 5 73 1
B 5 74 2
B 5 76 1
B 5 77 1
B 5 79 2
B 5 85 1
B 5 87 1
B 5 94 1
B 5 99 1
B 5 100 1
B 5 109 1
B 5 127 1
B 5 128 1
B 5 129 1
B 5 134 1
B 5 135 1
B 5 154 1
B 5 158 1
B 5 159 1
B 5 160 1
B 5 161 1
B 5 189 2
B 5 195 1
B 5 199 1
B 5 202 2
B 5 205 1
B 5 206 1
B 5 207 1
B 5 211 1
B 5 212 2
B 5 213 1
B 5 214 1
B 5 228 2
B 5 234 1
B 5 235 1
B 5 237 1
B 5 239 1
B 5 240 1
B 5 241 1
B 5 242 1
B 5 245 1
B 5 249 1
B 5 251 1
B 5 255 1
B 5 259 2
B 5 262 1
B 5 264 3
B 5 278 1
B 5 283 1
B 5 294 2
B 5 303 1
B 5 305 1
B 5 306 1
B 5 318 1
B 5 327 2
B 5 348 1
B 5 353 1
B 5 357 1
B 5 363 1
B 5 366 1
B 5 373 1
B 5 379 1
B 5 392 1
B 5 403 1
B 5 416 1
B 5 417 1
B 5 420 1
B 5 440 1
B 5 455 1
B 5 469 1
B 5 474 2
B 5 477 1
B 5 483 1
B 5 487 1
B 5 496 1
B 5 507 1
B 5 535 1
B 5 539 1
B 5 540 1
B 5 541 1
B 5 544 1
B 5 547 1
P 6 0.020
B 6 10 1
B 6 11 1
B 6 17 2
B 6 18 1
B 6 21 1
B 6 24 1
B 6 25 1
B 6 27 1
B 6 46 1
B 6 57 1
B 6 62 1
B 6 70 2
B 6 72 1
B 6 74 1
B 6 76 2
B 6 83 1
B 6 91 1
B 6 97 1
B 6 98 1
B 6 100 1
B 6 110 1
B 6 121 1
B 6 128 1
B 6 129 1
B 6 130 1
B 6 133 1
B 6 135 1
B 6 144 2
B 6 150 1
B 6 153 1
B 6 154 1
B 6 156 1
B 6 159 1
B 6 163 1
B 6 179 1
B 6 181 1
B 6 183 1
B 6 186 1
B 6 187 2
B 6 188 1
B 6 190 1
B 6 194 1
B 6 196 1
B 6 201 1
B 6 204 1
B 6 205 4
B 6 207 1
B 6 211 1
B 6 212 1
B 6 213 1
B 6 221 1
B 6 222 1
B 6 224 1
B 6 247 2
B 6 249 1
B 6 250 1
B 6 258 2
B 6 268 1
B 6 272 1
B 6 279 1
B 6 284 1
B 6 292 1
B 6 294 1
B 6 298 1
B 6 300 1
B 6 301 2
B 6 306 1
B 6 312 1
B 6 331 1
B 6 339 1
B 6 341 2
B 6 345 1
B 6 351 1
B 6 354 1
B 6 361 1
B 6 373 1
B 6 387 1
B 6 392 1
B 6 408 1
B 6 409 1
B 6 412 3
B 6 424 1
B 6 438 1
B 6 445 1
B 6 446 1
B 6 457 1
B 6 461 2
B 6 471 1
B 6 483 1
B 6 485 1
B 6 500 1
B 6 515 1
B 6 517 1
B 6 521 1
B 6 522 1
B 6 523 1
B 6 535 1
P 7 0.020
B 7 9 1
B 7 21 2
B 7 24 1
B 7 28 1
B 7 30 1
B 7 34 1
B 7 36 1
B 7 50 2
B 7 53 1
B 7 54 1
B 7 60 1
B 7 62 1
B 7 69 1
B 7 71 1
B 7 72 2
B 7 76 1
B 7 79 1
B 7 100 1
B 7 105 1
B 7 120 1
B 7 121 1
B 7 125 1
B 7 126 2
B 7 127 1
B 7 131 1
B 7 135 1
B 7 136 1
B 7 137 1
B 7 140 1
B 7 142 1
B 7 144 1
B 7 153 1
B 7 155 1
B 7 158 1
B 7 160 1
B 7 175 1
B 7 178 3
B 7 184 1
B 7 186 1
B 7 190 1
B 7 192 2
B 7 202 1
B 7 203 1
B 7 209 1
B 7 211 3
B 7 213 1
B 7 215 1
B 7 219 2
B 7 224 2
B 7 228 1
B 7 234 2
B 7 239 1
B 7 251 1
B 7 252 1
B 7 254 1
B 7 260 1
B 7 262 1
B 7 266 1
B 7 270 1
B 7 277 1
B 7 286 1
B 7 288 1
B 7 289 1
B 7 294 1
B 7 296 1
B 7 300 1
B 7 310 1
B 7 313 1
B 7 318 1
B 7 322 1
B 7 333 1
B 7 352 1
B 7 354 1
B 7 355 1
B 7 356 1
B 7 359 1
B 7 379 1
B 7 405 1
B 7 409 1
B 7 412 1
B 7 420 2
B 7 427 1
B 7 438 2
B 7 451 1
B 7 454 1
B 7 461 2
B 7 469 1
B 7 470 1
B 7 474 1
B 7 477 1
B 7 494 1
B 7 498 1
B 7 512 1
B 7 514 1
B 7 516 1
B 7 544 1
P 8 0.020
B 8 1 1
B 8 16 1
B 8 18 1
B 8 21 1
B 8 30 1
B 8 39 1
B 8 41 1
B 8 42 2
B 8 46 1
B 8 48 1
B 8 49 1
B 8 50 2
B 8 54 1
B 8 61 1
B 8 71 1
B 8 73 1
B 8 74 1
B 8 75 1
B 8 76 1
B 8 77 1
B 8 80 1
B 8 81 2
B 8 82 1
B 8 88 1
B 8 92 1
B 8 93 1
B 8 95 1
B 8 105 1
B 8 114 1
B 8 122 2
B 8 123 2
B 8 128 1
B 8 132 1
B 8 134 1
B 8 136 1
B 8 137 1
B 8 139 1
B 8 148 1
B 8 152 1
B 8 153 1
B 8 154 2
B 8 155 1
B 8 158 1
B 8 160 1
B 8 161 1
B 8 186 1
B 8 188 1
B 8 197 1
B 8 200 1
B 8 203 2
B 8 205 1
B 8 207 2
B 8 212 1
B 8 219 1
B 8 228 1
B 8 229 1
B 8 233 1
B 8 234 1
B 8 240 1
B 8 241 1
B 8 242 1
B 8 244 1
B 8 250 1
B 8 251 1
B 8 263 1
B 8 269 1
B 8 272 1
B 8 279 1
B 8 283 1
B 8 292 1
B 8 293 1
B 8 312 1
B 8 321 1
B 8 329 1
B 8 330 1
B 8 332 1
B 8 339 1
B 8 371 1
B 8 383 1
B 8 384 1
B 8 392 1
B 8 393 1
B 8 411 1
B 8 416 1
B 8 419 1
B 8 426 1
B 8 451 1
B 8 460 1
B 8 461 3
B 8 468 1
B 8 475 1
B 8 495 1
B 8 508 1
B 8 514 1
B 8 523 1
B 8 530 1
B 8 538 1
B 8 541 2
P 9 0.020
B 9 5 1
B 9 8 3
B 9 17 3
B 9 38 1
B 9 39 1
B 9 41 1
B 9 42 1
B 9 43 1
B 9 45 1
B 9 46 2
B 9 50 1
B 9 53 1
B 9 57 2
B 9 60 1
B 9 61 1
B 9 64 1
B 9 70 1
B 9 83 1
B 9 84 1
B 9 87 1
B 9 92 1
B 9 97 1
B 9 99 2
B 9 108 1
B 9 115 1
B 9 119 1
B 9 124 1
B 9 126 1
B 9 133 1
B 9 143 1
B 9 147 1
B 9 155 3
B 9 160 1
B 9 177 2
B 9 183 1
B 9 184 1
B 9 185 1
B 9 186 1
B 9 188 1
B 9 190 2
B 9 191 1
B 9 198 2
B 9 202 1
B 9 208 1
B 9 211 1
B 9 212 1
B 9 213 1
B 9 215 1
B 9 217 2
B 9 228 1
B 9 229 1
B 9 230 1
B 9 234 3
B 9 235 1
B 9 239 1
B 9 241 1
B 9 243 1
B 9 245 1
B 9 249 1
B 9 251 1
B 9 253 1
B 9 255 1
B 9 264 1
B 9 283 1
B 9 297 1
B 9 305 1
B 9 306 2
B 9 310 1
B 9 318 2
B 9 324 1
B 9 326 1
B 9 331 1
B 9 349 1
B 9 364 1
B 9 367 1
B 9 371 1
B 9 373 1
B 9 394 1
B 9 401 1
B 9 403 2
B 9 409 1
B 9 416 1
B 9 440 1
B 9 450 2
B 9 462 1
B 9 474 1
B 9 500 1
B 9 501 1
B 9 512 1
B 9 517 1
B 9 541 1
P 10 0.020
B 10 5 1
B 10 9 1
B 10 15 1
B 10 18 2
B 10 32 1
B 10 36 1
B 10 42 1
B 10 43 1
B 10 44 1
B 10 46 1
B 10 47 1
B 10 50 2
B 10 55 1
B 10 57 1
B 10 60 1
B 10 62 2
B 10 68 1
B 10 70 1
B 10 72 1
B 10 73 1
B 10 74 1
B 10 75 1
B 10 81 2
B 10 83 2
B 10 85 1
B 10 99 1
B 10 114 1
B 10 121 1
B 10 128 1
B 10 130 1
B 10 133 1
B 10 143 1
B 10 144 1
B 10 153 2
B 10 157 1
B 10 158 1
B 10 178 1
B 10 188 1
B 10 192 1
B 10 200 1
B 10 204 1
B 10 205 2
B 10 208 1
B 10 210 1
B 10 215 1
B 10 217 1
B 10 221 1
B 10 229 1
B 10 234 1
B 10 237 1
B 10 239 1
B 10 240 1
B 10 244 1
B 10 246 1
B 10 257 1
B 10 267 1
B 10 268 1
B 10 271 1
B 10 276 1
B 10 280 1
B 10 286 2
B 10 290 1
B 10 292 1
B 10 293 1
B 10 303 1
B 10 308 1
B 10 336 1
B 10 339 1
B 10 340 1
B 10 341 1
B 10 355 1
B 10 357 1
B 10 360 1
B 10 363 1
B 10 368 1
B 10 374 1
B 10 375 1
B 10 396 1
B 10 405 1
B 10 408 1
B 10 411 1
B 10 414 1
B 10 438 2
B 10 449 2
B 10 450 1
B 10 451 1
B 10 473 1
B 10 483 1
B 10 503 1
B 10 518 1
B 10 522 1
B 10 540 1
P 11 0.020
B 11 15 1
B 11 17 1
B 11 18 1
B 11 21 1
B 11 24 1
B 11 26 2
B 11 32 1
B 11 34 2
B 11 36 1
B 11 38 1
B 11 41 3
B 11 44 1
B 11 46 1
B 11 50 1
B 11 56 2
B 11 64 2
B 11 69 1
B 11 73 1
B 11 75 1
B 11 76 1
B 11 77 1
B 11 80 1
B 11 82 1
B 11 83 1
B 11 91 1
B 11 100 1
B 11 103 1
B 11 104 1
B 11 109 1
B 11 110 1
B 11 113 2
B 11 121 1
B 11 137 1
B 11 139 1
B 11 140 1
B 11 141 1
B 11 150 1
B 11 154 2
B 11 158 1
B 11 164 1
B 11 172 1
B 11 175 1
B 11 178 2
B 11 179 1
B 11 186 1
B 11 188 1
B 11 192 1
B 11 198 2
B 11 204 2
B 11 206 2
B 11 217 1
B 11 218 1
B 11 219 1
B 11 221 1
B 11 225 1
B 11 227 1
B 11 228 1
B 11 232 1
B 11 234 2
B 11 239 1
B 11 243 1
B 11 247 1
B 11 252 1
B 11 256 3
B 11 261 1
B 11 264 1
B 11 275 1
B 11 277 2
B 11 279 1
B 11 283 1
B 11 294 4
B 11 298 1
B 11 303 1
B 11 313 1
B 11 314 1
B 11 318 1
B 11 325 1
B 11 326 1
B 11 330 1
B 11 343 1
B 11 350 1
B 11 358 1
B 11 386 1
B 11 390 1
B 11 394 2
B 11 400 2
B 11 403 1
B 11 404 1
B 11 417 1
B 11 426 2
B 11 440 1
B 11 451 1
B 11 482 1
B 11 484 1
B 11 493 1
B 11 494 1
B 11 500 1
B 11 511 2
B 11 518 1
B 11 521 1
B 11 535 1
B 11 536 1
B 11 543 1
P 12 0.020
B 12 1 1
B 12 17 2
B 12 18 1
B 12 29 2
B 12 33 1
B 12 38 1
B 12 44 1
B 12 53 1
B 12 55 1
B 12 57 3
B 12 67 1
B 12 71 1
B 12 72 1
B 12 73 1
B 12 77 2
B 12 80 1
B 12 90 1
B 12 97 3
B 12 98 1
B 12 105 1
B 12 110 1
B 12 119 1
B 12 121 1
B 12 123 1
B 12 132 1
B 12 133 2
B 12 137 1
B 12 151 1
B 12 155 1
B 12 156 2
B 12 158 2
B 12 160 1
B 12 175 1
B 12 179 1
B 12 182 1
B 12 184 1
B 12 190 1
B 12 197 1
B 12 199 1
B 12 203 1
B 12 204 1
B 12 205 1
B 12 208 1
B 12 211 1
B 12 212 1
B 12 213 1
B 12 215 1
B 12 218 1
B 12 219 1
B 12 221 1
B 12 228 1
B 12 242 1
B 12 243 1
B 12 245 2
B 12 253 1
B 12 255 1
B 12 256 1
B 12 268 1
B 12 272 1
B 12 273 1
B 12 278 2
B 12 286 1
B 12 290 1
B 12 314 1
B 12 318 1
B 12 333 1
B 12 341 1
B 12 353 1
B 12 354 1
B 12 357 1
B 12 358 1
B 12 382 1
B 12 407 1
B 12 408 1
B 12 410 1
B 12 416 1
B 12 417 1
B 12 422 1
B 12 426 2
B 12 429 1
B 12 451 1
B 12 454 1
B 12 456 1
B 12 463 1
B 12 470 1
B 12 471 1
B 12 477 1
B 12 483 1
B 12 488 1
B 12 504 1
B 12 513 1
B 12 525 1
P 13 0.020
B 13 8 1
B 13 17 1
B 13 21 1
B 13 24 1
B 13 44 1
B 13 47 1
B 13 49 1
B 13 51 1
B 13 55 2
B 13 60 1
B 13 61 2
B 13 66 1
B 13 67 1
B 13 70 1
B 13 73 1
B 13 75 1
B 13 77 2
B 13 85 2
B 13 88 1
B 13 92 1
B 13 93 1
B 13 98 1
B 13 99 1
B 13 105 1
B 13 112 1
B 13 116 1
B 13 123 2
B 13 125 2
B 13 126 1
B 13 127 1
B 13 128 1
B 13 131 1
B 13 133 1
B 13 137 1
B 13 140 1
B 13 153 1
B 13 155 1
B 13 158 2
B 13 177 1
B 13 181 1
B 13 186 1
B 13 195 3
B 13 196 1
B 13 199 1
B 13 205 2
B 13 206 1
B 13 207 1
B 13 210 1
B 13 211 1
B 13 221 1
B 13 223 1
B 13 227 1
B 13 230 1
B 13 233 2
B 13 236 1
B 13 248 1
B 13 253 2
B 13 256 1
B 13 259 1
B 13 264 1
B 13 266 1
B 13 268 1
B 13 283 1
B 13 286 1
B 13 290 1
B 13 294 1
B 13 295 1
B 13 298 2
B 13 301 1
B 13 302 1
B 13 304 1
B 13 308 1
B 13 310 1
B 13 311 1
B 13 313 1
B 13 316 1
B 13 317 1
B 13 324 1
B 13 332 1
B 13 352 1
B 13 368 1
B 13 374 1
B 13 375 1
B 13 422 1
B 13 426 2
B 13 430 1
B 13 434 1
B 13 447 1
B 13 450 1
B 13 457 1
B 13 461 2
B 13 483 1
B 13 498 1
B 13 502 2
B 13 538 1
P 14 0.020
B 14 8 1
B 14 17 1
B 14 18 1
B 14 21 1
B 14 31 1
B 14 33 2
B 14 42 1
B 14 44 1
B 14 52 2
B 14 54 1
B 14 57 1
B 14 58 1
B 14 60 1
B 14 61 1
B 14 64 1
B 14 67 2
B 14 71 1
B 14 73 1
B 14 75 1
B 14 77 1
B 14 78 1
B 14 85 1
B 14 87 1
B 14 91 1
B 14 99 1
B 14 114 1
B 14 115 1
B 14 123 1
B 14 124 1
B 14 128 2
B 14 133 1
B 14 144 1
B 14 145 1
B 14 146 1
B 14 153 2
B 14 154 1
B 14 156 1
B 14 161 1
B 14 177 2
B 14 179 1
B 14 182 1
B 14 186 1
B 14 195 1
B 14 201 1
B 14 206 1
B 14 211 1
B 14 212 1
B 14 215 2
B 14 217 3
B 14 219 1
B 14 224 1
B 14 228 1
B 14 230 2
B 14 234 1
B 14 235 1
B 14 236 1
B 14 237 1
B 14 243 1
B 14 251 1
B 14 254 2
B 14 255 1
B 14 259 1
B 14 261 1
B 14 262 2
B 14 266 1
B 14 267 1
B 14 270 1
B 14 277 1
B 14 289 1
B 14 291 1
B 14 294 1
B 14 295 1
B 14 297 1
B 14 303 1
B 14 304 1
B 14 305 1
B 14 309 1
B 14 314 1
B 14 323 1
B 14 325 1
B 14 352 1
B 14 357 1
B 14 367 1
B 14 385 1
B 14 388 1
B 14 389 1
B 14 392 1
B 14 413 1
B 14 428 2
B 14 429 1
B 14 435 1
B 14 455 2
B 14 467 1
B 14 470 1
B 14 477 1
B 14 478 1
B 14 482 2
B 14 516 2
B 14 538 2
P 15 0.020
B 15 17 1
B 15 22 1
B 15 24 1
B 15 26 1
B 15 38 1
B 15 41 1
