100
P 0 0.010
B 5 525 1
P 6 0.010
B 6 5 1
B 6 17 1
B 6 21 1
B 6 24 1
B 6 42 1
B 6 43 1
B 6 49 1
B 6 50 1
B 6 54 1
B 6 61 1
B 6 62 1
B 6 67 2
B 6 70 1
B 6 73 1
B 6 74 1
B 6 78 2
B 6 81 1
B 6 82 1
B 6 83 1
B 6 91 1
B 6 99 1
B 6 101 1
B 6 103 1
B 6 116 1
B 6 122 1
B 6 125 1
B 6 126 1
B 6 130 1
B 6 136 1
B 6 137 1
B 6 153 1
B 6 156 1
B 6 158 1
B 6 159 1
B 6 163 1
B 6 177 1
B 6 179 1
B 6 190 1
B 6 191 1
B 6 197 1
B 6 202 1
B 6 203 1
B 6 211 1
B 6 212 1
B 6 223 1
B 6 226 1
B 6 227 1
B 6 235 1
B 6 246 2
B 6 250 1
B 6 251 1
B 6 253 1
B 6 254 1
B 6 278 1
B 6 297 2
B 6 298 1
B 6 300 1
B 6 342 1
B 6 356 1
B 6 380 1
B 6 396 1
B 6 417 1
B 6 424 1
B 6 427 1
B 6 432 1
B 6 434 1
B 6 435 1
B 6 438 1
B 6 447 1
B 6 453 1
B 6 455 1
B 6 457 1
B 6 470 1
B 6 482 2
B 6 483 1
B 6 495 1
B 6 498 1
B 6 514 1
B 6 516 1
P 7 0.010
B 7 10 1
B 7 21 1
B 7 28 1
B 7 29 1
B 7 38 1
B 7 41 1
B 7 45 1
B 7 46 1
B 7 50 2
B 7 53 1
B 7 55 3
B 7 57 1
B 7 61 1
B 7 62 2
B 7 72 1
B 7 74 1
B 7 76 1
B 7 84 1
B 7 99 1
B 7 113 1
B 7 119 1
B 7 121 1
B 7 133 1
B 7 152 1
B 7 153 1
B 7 158 2
B 7 161 1
B 7 170 1
B 7 175 1
B 7 182 1
B 7 183 1
B 7 200 1
B 7 203 1
B 7 207 1
B 7 209 1
B 7 212 2
B 7 219 1
B 7 222 2
B 7 228 1
B 7 234 1
B 7 237 1
B 7 241 1
B 7 250 1
B 7 253 1
B 7 265 1
B 7 272 1
B 7 278 1
B 7 279 1
B 7 291 1
B 7 294 1
B 7 299 1
B 7 310 2
B 7 311 1
B 7 325 1
B 7 341 1
B 7 350 1
B 7 370 1
B 7 373 1
B 7 375 1
B 7 387 1
B 7 408 1
B 7 414 2
B 7 416 1
B 7 420 1
B 7 438 1
B 7 442 1
B 7 466 1
B 7 497 1
B 7 502 1
B 7 541 1
P 8 0.010
B 8 18 1
B 8 21 1
B 8 24 1
B 8 26 1
B 8 27 1
B 8 37 1
B 8 39 1
B 8 41 1
B 8 45 1
B 8 46 1
B 8 49 1
B 8 52 1
B 8 60 1
B 8 63 1
B 8 69 2
B 8 76 1
B 8 79 2
B 8 81 1
B 8 86 1
B 8 93 1
B 8 102 1
B 8 113 1
B 8 114 1
B 8 119 1
B 8 122 1
B 8 130 1
B 8 131 1
B 8 133 1
B 8 135 1
B 8 138 1
B 8 147 1
B 8 153 1
B 8 156 1
B 8 158 1
B 8 179 2
B 8 189 1
B 8 190 1
B 8 191 1
B 8 192 1
B 8 195 1
B 8 203 1
B 8 207 1
B 8 228 1
B 8 232 1
B 8 234 2
B 8 247 1
B 8 249 1
B 8 253 2
B 8 255 1
B 8 258 1
B 8 262 1
B 8 278 1
B 8 279 1
B 8 280 2
B 8 283 1
B 8 290 1
B 8 294 1
B 8 299 1
B 8 300 1
B 8 306 1
B 8 308 2
B 8 311 1
B 8 321 1
B 8 322 1
B 8 327 1
B 8 341 1
B 8 370 1
B 8 374 1
B 8 377 1
B 8 389 1
B 8 416 1
B 8 417 1
B 8 429 1
B 8 434 1
B 8 449 1
B 8 451 2
B 8 455 2
B 8 472 1
B 8 473 1
B 8 474 1
B 8 476 1
B 8 500 2
B 8 501 1
B 8 507 1
B 8 521 1
P 9 0.010
B 9 17 1
B 9 26 1
B 9 27 1
B 9 28 1
B 9 42 1
B 9 49 1
B 9 56 1
B 9 60 1
B 9 61 1
B 9 64 1
B 9 66 1
B 9 75 1
B 9 77 1
B 9 79 1
B 9 84 1
B 9 85 1
B 9 97 1
B 9 100 1
B 9 114 1
B 9 122 1
B 9 126 1
B 9 128 1
B 9 148 1
B 9 153 1
B 9 158 1
B 9 160 1
B 9 174 1
B 9 178 1
B 9 181 1
B 9 183 1
B 9 192 2
B 9 195 1
B 9 196 1
B 9 197 1
B 9 198 1
B 9 204 2
B 9 207 3
B 9 211 2
B 9 215 1
B 9 218 1
B 9 226 1
B 9 237 1
B 9 243 1
B 9 251 2
B 9 258 1
B 9 262 1
B 9 272 1
B 9 280 1
B 9 289 1
B 9 293 2
B 9 294 1
B 9 297 1
B 9 298 2
B 9 321 1
B 9 323 1
B 9 332 2
B 9 341 1
B 9 355 1
B 9 362 1
B 9 363 1
B 9 383 1
B 9 405 1
B 9 416 1
B 9 420 1
B 9 437 1
B 9 470 1
B 9 477 2
B 9 479 1
B 9 483 1
B 9 485 1
B 9 493 1
B 9 497 1
B 9 501 1
B 9 512 1
B 9 518 1
B 9 530 1
P 10 0.010
B 10 8 1
B 10 9 1
B 10 17 1
B 10 22 2
B 10 27 1
B 10 32 2
B 10 45 2
B 10 50 1
B 10 53 1
B 10 56 1
B 10 64 2
B 10 69 2
B 10 77 1
B 10 86 1
B 10 90 1
B 10 93 1
B 10 108 2
B 10 112 1
B 10 115 1
B 10 123 1
B 10 129 1
B 10 131 1
B 10 133 1
B 10 137 2
B 10 138 1
B 10 148 1
B 10 152 1
B 10 191 1
B 10 195 1
B 10 198 2
B 10 208 1
B 10 218 1
B 10 234 1
B 10 248 1
B 10 249 1
B 10 262 1
B 10 274 1
B 10 278 1
B 10 306 1
B 10 310 1
B 10 312 1
B 10 321 2
B 10 325 1
B 10 327 1
B 10 331 2
B 10 333 1
B 10 338 1
B 10 344 1
B 10 347 1
B 10 358 1
B 10 377 1
B 10 383 1
B 10 403 1
B 10 410 1
B 10 426 1
B 10 444 1
B 10 449 1
B 10 450 1
B 10 451 1
B 10 455 1
B 10 460 1
B 10 471 1
B 10 472 1
B 10 473 1
B 10 512 2
P 11 0.010
B 11 5 1
B 11 9 1
B 11 11 1
B 11 24 2
B 11 28 1
B 11 41 1
B 11 44 1
B 11 46 1
B 11 48 1
B 11 52 1
B 11 54 1
B 11 67 1
B 11 73 1
B 11 76 1
B 11 79 1
B 11 97 1
B 11 99 1
B 11 100 1
B 11 103 1
B 11 121 1
B 11 122 1
B 11 124 1
B 11 127 1
B 11 133 1
B 11 135 3
B 11 137 1
B 11 138 1
B 11 144 1
B 11 153 1
B 11 154 1
B 11 162 1
B 11 178 1
B 11 192 1
B 11 193 1
B 11 194 1
B 11 195 1
B 11 197 2
B 11 201 1
B 11 210 1
B 11 219 1
B 11 220 1
B 11 222 1
B 11 224 1
B 11 233 1
B 11 234 1
B 11 241 1
B 11 242 1
B 11 243 1
B 11 246 1
B 11 258 1
B 11 259 1
B 11 270 1
B 11 272 1
B 11 279 2
B 11 280 1
B 11 282 1
B 11 292 1
B 11 305 1
B 11 308 1
B 11 311 1
B 11 325 1
B 11 356 1
B 11 359 1
B 11 360 1
B 11 370 1
B 11 380 1
B 11 391 1
B 11 392 1
B 11 398 1
B 11 401 1
B 11 405 1
B 11 408 1
B 11 411 1
B 11 434 1
B 11 440 1
B 11 461 2
B 11 464 1
B 11 497 1
B 11 500 1
B 11 502 1
B 11 510 1
B 11 513 2
B 11 518 1
B 11 521 1
B 11 523 1
B 11 525 1
B 11 536 1
P 12 0.010
B 12 16 1
B 12 17 1
B 12 22 1
B 12 44 1
B 12 46 1
B 12 54 1
B 12 61 1
B 12 75 1
B 12 87 1
B 12 92 2
B 12 102 1
B 12 117 1
B 12 128 1
B 12 129 1
B 12 130 1
B 12 132 1
B 12 133 2
B 12 153 1
B 12 156 1
B 12 158 1
B 12 161 1
B 12 162 1
B 12 163 1
B 12 176 1
B 12 186 1
B 12 190 1
B 12 191 1
B 12 194 1
B 12 195 1
B 12 198 1
B 12 199 1
B 12 205 1
B 12 207 1
B 12 210 1
B 12 217 1
B 12 219 1
B 12 220 1
B 12 233 1
B 12 237 1
B 12 244 1
B 12 246 1
B 12 248 1
B 12 252 1
B 12 253 1
B 12 254 1
B 12 255 1
B 12 259 2
B 12 266 1
B 12 279 1
B 12 283 1
B 12 294 3
B 12 298 1
B 12 308 1
B 12 309 1
B 12 312 2
B 12 314 1
B 12 323 1
B 12 332 1
B 12 344 1
B 12 345 1
B 12 359 1
B 12 361 1
B 12 378 1
B 12 380 1
B 12 381 1
B 12 382 1
B 12 389 1
B 12 391 1
B 12 400 1
B 12 403 1
B 12 435 1
B 12 438 2
B 12 452 1
B 12 454 1
B 12 458 1
B 12 500 1
B 12 501 1
B 12 507 1
B 12 508 1
B 12 521 1
B 12 523 1
P 13 0.010
B 13 5 1
B 13 23 1
B 13 24 1
B 13 29 2
B 13 34 1
B 13 35 1
B 13 37 1
B 13 38 2
B 13 48 1
B 13 52 1
B 13 57 1
B 13 61 1
B 13 69 1
B 13 75 1
B 13 76 1
B 13 78 1
B 13 81 3
B 13 98 1
B 13 99 1
B 13 101 1
B 13 109 1
B 13 110 1
B 13 114 1
B 13 136 1
B 13 137 1
B 13 138 1
B 13 139 1
B 13 140 1
B 13 148 1
B 13 159 1
B 13 160 2
B 13 162 1
B 13 163 1
B 13 177 1
B 13 179 1
B 13 183 2
B 13 184 2
B 13 197 1
B 13 207 1
B 13 211 1
B 13 216 1
B 13 237 1
B 13 247 1
B 13 248 2
B 13 250 1
B 13 258 1
B 13 278 3
B 13 280 2
B 13 292 1
B 13 304 1
B 13 311 1
B 13 318 1
B 13 320 2
B 13 331 1
B 13 345 2
B 13 346 1
B 13 349 2
B 13 365 1
B 13 368 1
B 13 377 1
B 13 384 1
B 13 385 1
B 13 403 1
B 13 406 1
B 13 420 1
B 13 437 1
B 13 450 1
B 13 460 1
B 13 470 1
B 13 473 1
B 13 483 1
B 13 512 1
B 13 521 1
B 13 530 1
B 13 532 1
P 14 0.010
B 14 24 1
B 14 26 1
B 14 29 1
B 14 32 1
B 14 36 1
B 14 41 1
B 14 42 1
B 14 44 1
B 14 46 1
B 14 61 1
B 14 64 1
B 14 69 1
B 14 73 1
B 14 85 1
B 14 86 1
B 14 88 1
B 14 91 2
B 14 102 1
B 14 104 1
B 14 106 1
B 14 107 1
B 14 121 1
B 14 126 1
B 14 128 1
B 14 131 1
B 14 133 1
B 14 137 1
B 14 142 1
B 14 148 1
B 14 156 1
B 14 171 1
B 14 177 1
B 14 179 1
B 14 182 1
B 14 193 1
B 14 194 1
B 14 198 1
B 14 200 1
B 14 202 1
B 14 208 1
B 14 211 1
B 14 212 1
B 14 213 1
B 14 217 1
B 14 218 1
B 14 219 1
B 14 221 1
B 14 222 1
B 14 225 1
B 14 227 1
B 14 237 1
B 14 256 1
B 14 259 1
B 14 272 2
B 14 283 1
B 14 286 1
B 14 288 1
B 14 290 1
B 14 303 1
B 14 304 1
B 14 311 1
B 14 313 1
B 14 315 1
B 14 329 1
B 14 333 1
B 14 377 1
B 14 380 1
B 14 424 1
B 14 434 1
B 14 455 1
B 14 457 1
B 14 476 1
B 14 483 1
B 14 489 1
P 15 0.010
B 15 18 1
B 15 24 1
B 15 37 1
B 15 42 1
B 15 49 1
B 15 52 1
B 15 55 2
B 15 61 1
B 15 69 1
B 15 72 1
B 15 73 1
B 15 74 1
B 15 85 1
B 15 87 1
B 15 90 1
B 15 91 1
B 15 93 1
B 15 94 1
B 15 100 1
B 15 103 1
B 15 109 1
B 15 119 1
B 15 129 1
B 15 133 1
B 15 136 1
B 15 138 1
B 15 144 1
B 15 145 1
B 15 152 2
B 15 154 1
B 15 179 1
B 15 190 1
B 15 192 1
B 15 194 1
B 15 197 2
B 15 200 1
B 15 203 1
B 15 207 1
B 15 210 1
B 15 211 1
B 15 219 1
B 15 225 1
B 15 229 2
B 15 234 1
B 15 244 1
B 15 246 1
B 15 249 1
B 15 256 2
B 15 257 1
B 15 262 1
B 15 270 1
B 15 280 1
B 15 301 1
B 15 316 1
B 15 318 2
B 15 322 1
B 15 331 1
B 15 345 1
B 15 353 1
B 15 354 1
B 15 360 1
B 15 379 1
B 15 400 1
B 15 401 1
B 15 403 1
B 15 419 1
B 15 420 1
B 15 426 1
B 15 437 1
B 15 455 2
B 15 456 1
B 15 470 1
B 15 482 1
B 15 485 1
B 15 490 1
B 15 491 1
B 15 495 1
B 15 500 1
B 15 501 1
B 15 506 1
B 15 516 1
B 15 518 1
P 16 0.010
B 16 17 1
B 16 21 1
B 16 27 1
B 16 32 1
B 16 41 1
B 16 43 1
B 16 44 1
B 16 45 1
B 16 46 1
B 16 50 1
B 16 60 1
B 16 61 1
B 16 64 1
B 16 68 1
B 16 79 1
B 16 84 1
B 16 87 1
B 16 89 1
B 16 105 1
B 16 114 1
B 16 119 1
B 16 128 1
B 16 133 1
B 16 137 1
B 16 144 1
B 16 148 1
B 16 152 1
B 16 158 1
B 16 160 1
B 16 174 1
B 16 194 1
B 16 197 1
B 16 207 1
B 16 212 3
B 16 219 1
B 16 222 1
B 16 227 1
B 16 230 1
B 16 239 1
B 16 245 1
B 16 246 1
B 16 251 1
B 16 253 1
B 16 254 1
B 16 257 1
B 16 258 1
B 16 262 1
B 16 270 1
B 16 271 1
B 16 275 1
B 16 282 1
B 16 283 1
B 16 285 1
B 16 287 1
B 16 293 1
B 16 299 1
B 16 301 1
B 16 302 1
B 16 322 1
B 16 354 1
B 16 361 1
B 16 362 1
B 16 363 1
B 16 367 1
B 16 373 2
B 16 380 1
B 16 383 1
B 16 389 1
B 16 418 1
B 16 420 1
B 16 422 1
B 16 428 1
B 16 450 2
B 16 462 2
B 16 465 1
B 16 482 1
B 16 495 1
B 16 509 1
B 16 523 1
B 16 530 1
B 16 541 1
P 17 0.010
B 17 5 1
B 17 11 2
B 17 17 1
B 17 24 1
B 17 26 1
B 17 55 1
B 17 60 1
B 17 73 1
B 17 85 2
B 17 87 1
B 17 100 1
B 17 109 1
B 17 119 1
B 17 128 1
B 17 148 1
B 17 155 1
B 17 159 1
B 17 177 1
B 17 181 1
B 17 191 1
B 17 192 1
B 17 205 1
B 17 213 1
B 17 217 1
B 17 222 1
B 17 229 1
B 17 234 1
B 17 243 2
B 17 244 1
B 17 252 1
B 17 258 1
B 17 264 2
B 17 269 1
B 17 272 1
B 17 274 1
B 17 277 1
B 17 278 1
B 17 279 1
B 17 285 1
B 17 288 1
B 17 293 1
B 17 296 1
B 17 297 1
B 17 305 1
B 17 321 1
B 17 325 1
B 17 327 1
B 17 341 1
B 17 343 1
B 17 344 2
B 17 346 1
B 17 352 1
B 17 375 1
B 17 378 1
B 17 409 1
B 17 416 1
B 17 420 1
B 17 451 1
B 17 454 1
B 17 472 1
B 17 477 1
B 17 478 1
B 17 487 1
B 17 512 1
B 17 541 1
P 18 0.010
B 18 1 1
B 18 6 1
B 18 11 1
B 18 26 1
B 18 32 1
B 18 37 1
B 18 38 1
B 18 42 1
B 18 44 1
B 18 54 1
B 18 57 1
B 18 68 1
B 18 75 1
B 18 83 2
B 18 84 1
B 18 85 1
B 18 90 1
B 18 94 1
B 18 131 1
B 18 146 1
B 18 155 1
B 18 158 1
B 18 159 1
B 18 163 1
B 18 176 1
B 18 178 1
B 18 187 1
B 18 190 1
B 18 193 1
B 18 195 1
B 18 212 2
B 18 213 1
B 18 221 2
B 18 231 2
B 18 235 1
B 18 239 1
B 18 244 1
B 18 247 1
B 18 255 1
B 18 276 1
B 18 288 2
B 18 289 1
B 18 294 1
B 18 298 1
B 18 301 1
B 18 314 1
B 18 320 1
B 18 341 1
B 18 359 1
B 18 409 1
B 18 429 1
B 18 438 4
B 18 448 1
B 18 458 1
B 18 493 1
B 18 496 1
B 18 518 1
B 18 522 1
B 18 527 1
B 18 532 1
B 18 546 1
P 19 0.010
B 19 5 2
B 19 6 1
B 19 17 2
B 19 18 1
B 19 21 1
B 19 28 1
B 19 53 1
B 19 55 1
B 19 70 1
B 19 73 2
B 19 76 3
B 19 77 1
B 19 78 1
B 19 102 1
B 19 114 1
B 19 122 1
B 19 123 1
B 19 126 1
